family_id,universe_id,period_id,event_count_24h,pair_count_24h,signal_day_count_24h,mean_24h,median_24h,support_pass,direction_pass,control_cell_pass,selection_eligible
RELATIVE_STRENGTH_RECLAIM_CONTROL,C2,ROBUSTNESS_2022,1273,15,353,-0.006779635562266486,-0.007638072855464251,True,False,False,False
RELATIVE_STRENGTH_RECLAIM_CONTROL,C2,ROBUSTNESS_2023,1350,14,358,0.002026773420659863,0.00024621376760769476,True,True,True,False
RELATIVE_STRENGTH_RECLAIM_CONTROL,D2,ROBUSTNESS_2022,1273,15,353,-0.006779635562266486,-0.007638072855464251,True,False,False,False
RELATIVE_STRENGTH_RECLAIM_CONTROL,D2,ROBUSTNESS_2023,1332,12,354,0.0025543236895163197,-5.141513032902445e-05,True,False,False,False
RELATIVE_STRENGTH_RECLAIM_CONTROL,E2,ROBUSTNESS_2022,1273,15,353,-0.006779635562266486,-0.007638072855464251,True,False,False,False
RELATIVE_STRENGTH_RECLAIM_CONTROL,E2,ROBUSTNESS_2023,1336,14,356,0.0017675067720644155,-0.00040802639639275773,True,False,False,False
