timestamp,asset,cohort,total_entry_score,breakout_score,trend_score,momentum_score,volume_score,relative_strength_score,risk_execution_score,breakout_floor_pass,risk_floor_pass,hard_gate_pass,cooldown_active,portfolio_slot_available,entry_eligible,accepted_for_entry,rejection_reason,signal_id,order_id,breakout_level,atr_14,raw_entry_score,overextension_penalty,correlation_penalty,market_risk_penalty,market_regime,forward_5_bar_return,forward_10_bar_return,forward_20_bar_return,forward_30_bar_return,forward_20_bar_MFE,forward_20_bar_MAE,close_reference
2019-09-03T00:00:00+00:00,ADA/USDT,RD15_LONG_HISTORY_COHORT,11.870433265094972,3.266116754152752,0.0,0.0,1.1621540893212212,0.0,7.442162421620999,False,False,True,False,True,False,False,entry_score_below_threshold,,,0.0545,0.003143357142857143,15.870433265094972,0.0,0.0,4.0,BEAR,0.01739014410247286,0.012186443693293025,0.09095356698096424,-0.12217576943604336,2.5626223091976517,-0.09713574097135746,0.044968
2019-09-03T00:00:00+00:00,BTC/USDT,RD15_LONG_HISTORY_COHORT,31.890027472375632,9.986091100210984,0.0,0.7955741083088972,0.0,5.1925629735812695,15.915799290274482,False,True,True,False,True,False,False,entry_score_below_threshold,,,11442.4,471.4357142857144,41.890027472375635,0.0,0.0,10.000000000000004,BEAR,0.011219328194365108,0.0070797829640305565,-0.03024382695153438,-0.19204394881665088,0.0542299768843153,-0.06328281411700976,10339.3
2019-09-03T00:00:00+00:00,ETH/USDT,RD15_LONG_HISTORY_COHORT,15.461666052398847,5.691096754824394,0.0,0.0,0.0,0.0,9.770569297574454,False,True,True,False,True,False,False,entry_score_below_threshold,,,211.84,9.605714285714285,18.961666052398847,0.0,0.0,3.5,BEAR,-0.002078651685393229,0.015112359550561782,0.1860112359550563,0.012471910112359597,0.2574719101123597,-0.07235955056179777,178.0
2019-09-04T00:00:00+00:00,ADA/USDT,RD15_LONG_HISTORY_COHORT,13.835355960913502,4.799915487006131,0.0,1.8055048556238282,0.0,0.0,7.229935618283542,False,False,True,False,True,False,False,entry_score_below_threshold,,,0.0545,0.0033807142857142864,17.8353559609135,0.0,0.0,3.9999999999999982,BEAR,-0.0007963839862247246,-0.014227292294446858,-0.007791648730090417,-0.17597933706414126,2.4482135170038744,-0.1261300043047784,0.04646
2019-09-04T00:00:00+00:00,BTC/USDT,RD15_LONG_HISTORY_COHORT,35.6921681553537,4.355576248840837,0.0,8.698413966265004,0.0,5.982223965913722,16.655953974334132,False,True,True,False,True,False,False,entry_score_below_threshold,,,10950.6,479.2357142857144,45.6921681553537,0.0,0.0,10.0,BEAR,-0.020986339081164207,-0.02522886045875805,-0.08511440665981573,-0.22493848344002487,0.027632955906061074,-0.09194015216509999,10606.9
2019-09-04T00:00:00+00:00,ETH/USDT,RD15_LONG_HISTORY_COHORT,10.791847963982931,0.10197073753358932,0.0,0.8516455140419692,0.0,0.0,9.838231712407373,False,True,True,False,True,False,False,entry_score_below_threshold,,,209.88,9.568571428571428,14.291847963982931,0.0,0.0,3.5,BEAR,0.014209790209790185,0.012251748251748129,0.12620979020979028,-0.022713286713286762,0.25219580419580434,-0.07625174825174819,178.75
2019-09-05T00:00:00+00:00,ADA/USDT,RD15_LONG_HISTORY_COHORT,15.402522218236138,0.0,0.0,0.8116325485020661,7.394169462903241,0.0,7.196720206830831,False,False,True,False,True,False,False,entry_score_below_threshold,,,0.0545,0.0032480714285714296,19.402522218236136,0.0,0.0,3.9999999999999982,BEAR,0.03658832616131513,0.02257530619000314,-0.17027474346242966,-0.13132516826657836,2.5353414984000886,-0.9955864504027364,0.045315
2019-09-05T00:00:00+00:00,BTC/USDT,RD15_LONG_HISTORY_COHORT,35.39571591426711,0.7415752066914771,0.0,12.139966263817238,0.0,5.6548252197580045,16.859349224000386,False,True,True,False,True,False,False,entry_score_below_threshold,,,10950.6,443.20714285714286,45.39571591426711,0.0,0.0,10.0,BEAR,-0.02417453388506452,-0.021466380069503077,-0.19476928612686673,-0.22991847131345466,0.032128552084615514,-0.2572367362011988,10560.7
2019-09-05T00:00:00+00:00,ETH/USDT,RD15_LONG_HISTORY_COHORT,11.472783411085635,0.0,0.0,1.2464865403736345,0.0,0.0,10.226296870712,False,True,True,False,True,False,False,entry_score_below_threshold,,,203.56,8.922142857142855,14.972783411085635,0.0,0.0,3.5,BEAR,0.03348980993817263,0.07711243416533087,-0.050893061598351386,0.004408060453400475,0.2813716510190063,-0.13865353789787038,174.68
2019-09-06T00:00:00+00:00,ADA/USDT,RD15_LONG_HISTORY_COHORT,9.110337380391742,0.10930309007231102,0.0,0.06562479909135492,1.2288883119097773,0.0,7.706521179318299,False,False,True,False,True,False,False,entry_score_below_threshold,,,0.052999,0.0030286428571428582,13.110337380391742,0.0,0.0,4.0,BEAR,0.043225400817353155,0.04769389679795211,-0.12421969730992044,-0.11620335024924777,2.5973413571653126,-0.9955090492657296,0.044534
