trade_id,symbol,entry_timestamp,exit_timestamp,entry_price,exit_price,quantity,entry_fee,exit_fee,gross_pnl,net_pnl,holding_bars,exit_reason
TRADE-000001,BTC/USDT,2020-01-08T00:00:00Z,2020-02-28T00:00:00Z,7762.37925,8783.4061,2.167414334303075,16.824292054746753,19.03728028514507,2212.988230398316,2177.126658058424,51,PROFIT_PROTECTION_FLOOR
TRADE-000002,ETH/USDT,2020-01-08T00:00:00Z,2020-02-28T00:00:00Z,144.20206499999998,223.91798500000002,86.84582284719379,12.523346991189522,19.446341657610596,6922.994666421076,6891.024977772276,51,PROFIT_PROTECTION_FLOOR
TRADE-000003,ADA/USDT,2020-04-08T00:00:00Z,2020-04-14T00:00:00Z,0.035965974,0.03208323607142857,282071.22885697713,10.144966483218088,9.049757824376353,-1095.2086588417358,-1114.4033831493302,6,INITIAL_PROTECTIVE_STOP
TRADE-000004,ADA/USDT,2020-05-21T00:00:00Z,2020-08-27T00:00:00Z,0.0567993855,0.1122988225,159760.05888555094,9.074273172143108,17.940866495378035,8866.593323234925,8839.578183567402,98,PROFIT_PROTECTION_FLOOR
TRADE-000005,ETH/USDT,2020-05-30T00:00:00Z,2020-09-05T00:00:00Z,220.43015999999997,381.2093,50.31728438098411,11.091447046865827,19.181416756775885,8089.969709910059,8059.696846106417,98,PROFIT_PROTECTION_FLOOR
TRADE-000006,ADA/USDT,2020-09-29T00:00:00Z,2020-11-01T00:00:00Z,0.1013956725,0.093237358,91109.1703938161,9.238075602998073,8.494778337091233,-743.2972659068405,-761.0301198469298,33,COMBINED_HEALTH_FAILURE
TRADE-000007,ETH/USDT,2020-11-08T00:00:00Z,2020-11-28T00:00:00Z,456.077925,519.64005,30.590729688264453,13.951756520459549,15.896168304746226,1944.4117842866756,1914.5638594614697,20,PROFIT_PROTECTION_FLOOR
TRADE-000008,ETH/USDT,2020-12-18T00:00:00Z,2020-12-22T00:00:00Z,637.55862,569.8834871428572,22.127527113251865,14.107595650337444,12.610112313148095,-1497.4833371893492,-1524.201045152835,4,INITIAL_PROTECTIVE_STOP
TRADE-000009,BTC/USDT,2020-10-12T00:00:00Z,2021-04-25T00:00:00Z,11300.14725,51084.24510000001,2.304331753622652,26.03928812878669,117.7150480937724,91675.7599649857,91532.00562876315,195,THESIS_HEALTH_CONFIRMED_DETERIORATION
TRADE-000010,ETH/USDT,2021-05-03T00:00:00Z,2021-05-19T00:00:00Z,2946.83268,3280.189085,5.384774873681475,15.868030572207443,17.663079765832226,1795.0491936247856,1761.5180832867459,16,PROFIT_PROTECTION_FLOOR
TRADE-000011,ADA/USDT,2020-12-31T00:00:00Z,2021-05-21T00:00:00Z,0.19122856649999997,1.4663074795000002,44198.369325446285,8.451990807742664,64.80839952360526,56356.4087158626,56283.14832553125,141,PROFIT_PROTECTION_FLOOR
TRADE-000012,BTC/USDT,2021-07-28T00:00:00Z,2021-09-12T00:00:00Z,37260.621,44827.9748,0.7541125942032976,28.098703563935867,33.805340369308055,5706.636805372185,5644.732761438941,46,PROFIT_PROTECTION_FLOOR
TRADE-000013,ETH/USDT,2021-08-06T00:00:00Z,2021-09-12T00:00:00Z,2725.512075,3207.245575,8.592011268927022,23.417630461996673,27.556690122616327,4139.059660619654,4088.085340035041,37,PROFIT_PROTECTION_FLOOR
TRADE-000014,BTC/USDT,2021-10-03T00:00:00Z,2021-11-20T00:00:00Z,48172.8744,56849.36110000001,0.4883157963974403,23.523575527389866,27.76044104023217,4236.865512842303,4185.581496274682,48,PROFIT_PROTECTION_FLOOR
TRADE-000015,ETH/USDT,2021-10-16T00:00:00Z,2021-11-20T00:00:00Z,3793.1456249999997,3994.76162,7.109241193328409,26.966387129543435,28.39972386643133,1433.3367368878987,1377.970625891924,35,PROFIT_PROTECTION_FLOOR
TRADE-000016,ADA/USDT,2022-01-19T00:00:00Z,2022-01-20T00:00:00Z,1.604565882,1.3796643941428572,12905.477315153412,20.707688590820126,17.80522754113552,-2902.4610496846058,-2940.9739658165613,1,INITIAL_PROTECTIVE_STOP
TRADE-000017,ADA/USDT,2023-01-08T00:00:00Z,2023-02-12T00:00:00Z,0.2787322965,0.357821,159122.8178867978,44.35266845513843,56.937485819071874,12584.81736393345,12483.527209659242,35,PROFIT_PROTECTION_FLOOR
TRADE-000018,ADA/USDT,2023-02-17T00:00:00Z,2023-02-25T00:00:00Z,0.419499645,0.37580614578571436,68703.48272280674,28.82108661248106,25.81919104411342,-3001.8955683676418,-3056.535846024236,8,INITIAL_PROTECTIVE_STOP
TRADE-000019,BTC/USDT,2023-02-17T00:00:00Z,2023-02-26T00:00:00Z,24339.763799999997,22805.834235714286,1.9435052003787523,47.304457521290495,44.32325743608651,-2981.200085203992,-3072.827800161369,9,INITIAL_PROTECTIVE_STOP
TRADE-000020,ETH/USDT,2023-03-14T00:00:00Z,2023-04-23T00:00:00Z,1580.5999049999998,1848.0755000000001,21.28077848872968,33.63639645761217,39.32848534594835,5692.0888883361795,5619.124006532619,40,PROFIT_PROTECTION_FLOOR
TRADE-000021,ETH/USDT,2023-05-30T00:00:00Z,2023-06-06T00:00:00Z,1909.39422,1808.846552857143,29.898407492034263,57.087846452494915,54.08163132788435,-3006.2151246105595,-3117.3846023909387,7,INITIAL_PROTECTIVE_STOP
TRADE-000022,BTC/USDT,2023-03-19T00:00:00Z,2023-06-13T00:00:00Z,27405.0957,25912.4373,1.145554462913389,31.394029685703526,29.68410819397837,-1709.9214917251588,-1770.9996296048407,86,THESIS_HEALTH_CONFIRMED_DETERIORATION
TRADE-000023,BTC/USDT,2023-06-22T00:00:00Z,2023-07-26T00:00:00Z,28319.45265,29165.50995,1.628075007581724,46.106193087859026,47.4836378329711,1377.4447451120736,1283.8549141912436,34,PROFIT_PROTECTION_FLOOR
TRADE-000024,ETH/USDT,2023-07-02T00:00:00Z,2023-08-02T00:00:00Z,1934.84694,1855.381845,21.314149745511074,41.23961741380388,39.545886479432625,-1693.7309343712589,-1774.5164382644953,31,THESIS_HEALTH_CONFIRMED_DETERIORATION
TRADE-000025,BTC/USDT,2023-08-03T00:00:00Z,2023-08-18T00:00:00Z,29723.75445,28590.040685714288,2.464431828245703,73.25216652153985,70.4582062367139,-2793.960284825956,-2937.67065758421,15,INITIAL_PROTECTIVE_STOP
TRADE-000026,ETH/USDT,2023-10-03T00:00:00Z,2023-10-03T00:00:00Z,1734.736935,1645.8823614285714,32.187934270160255,55.83759843979926,52.977553266079,-2860.0451737202607,-2968.8603254261393,0,INITIAL_PROTECTIVE_STOP
TRADE-000027,BTC/USDT,2023-10-03T00:00:00Z,2023-10-12T00:00:00Z,28006.69635,26747.34820714286,2.328077823658957,65.20176868638525,62.269908202733454,-2931.8604836517984,-3059.332160540917,9,INITIAL_PROTECTIVE_STOP
TRADE-000028,ETH/USDT,2023-10-25T00:00:00Z,2023-11-18T00:00:00Z,1766.4427799999999,1960.9190500000002,27.51651413310383,48.606347721189216,53.95765675319754,5351.309032008326,5248.745027533939,24,PROFIT_PROTECTION_FLOOR
TRADE-000029,BTC/USDT,2023-10-25T00:00:00Z,2024-01-24T00:00:00Z,33088.3359,39553.213500000005,1.2128473298674225,40.13109984607137,47.972009381151096,7840.909535079719,7752.806425852496,91,PROFIT_PROTECTION_FLOOR
TRADE-000030,ETH/USDT,2023-12-04T00:00:00Z,2024-01-24T00:00:00Z,2165.712315,2313.08288,19.917248282126565,43.1350298855141,46.07024601809637,2935.2161325822653,2846.010856678655,51,PROFIT_PROTECTION_FLOOR
TRADE-000031,ETH/USDT,2024-02-14T00:00:00Z,2024-03-18T00:00:00Z,2661.3500099999997,3521.668285,19.75342504246942,52.570777934310236,69.56501049218934,16994.232557879102,16872.096769452604,33,PROFIT_PROTECTION_FLOOR
