order_id,signal_id,created_at,symbol,side,reason,stop_loss,status,rejection_reason
AVAX_USDT-ORD-000001,AVAX_USDT-SIG-000001,2023-01-11T00:00:00Z,AVAX/USDT,buy,regime_momentum_breakout_entry,11.657428571428571,ACCEPTED,
AVAX_USDT-ORD-000002,AVAX_USDT-SIG-000002,2023-02-10T00:00:00Z,AVAX/USDT,sell,time_stop_30_bars,,ACCEPTED,
AVAX_USDT-ORD-000003,AVAX_USDT-SIG-000003,2023-04-14T00:00:00Z,AVAX/USDT,buy,regime_momentum_breakout_entry,17.45357142857143,ACCEPTED,
AVAX_USDT-ORD-000004,AVAX_USDT-SIG-000004,2023-04-21T00:00:00Z,AVAX/USDT,sell,trailing_stop_close,,ACCEPTED,
AVAX_USDT-ORD-000005,AVAX_USDT-SIG-000005,2023-07-15T00:00:00Z,AVAX/USDT,buy,regime_momentum_breakout_entry,13.135714285714286,ACCEPTED,
AVAX_USDT-ORD-000006,AVAX_USDT-SIG-000006,2023-07-23T00:00:00Z,AVAX/USDT,sell,momentum_failure_close_below_ema50,,ACCEPTED,
AVAX_USDT-ORD-000007,AVAX_USDT-SIG-000007,2023-10-02T00:00:00Z,AVAX/USDT,buy,regime_momentum_breakout_entry,9.09,ACCEPTED,
AVAX_USDT-ORD-000008,AVAX_USDT-SIG-000008,2023-10-03T00:00:00Z,AVAX/USDT,sell,momentum_failure_close_below_ema50,,ACCEPTED,
AVAX_USDT-ORD-000009,AVAX_USDT-SIG-000009,2023-10-05T00:00:00Z,AVAX/USDT,buy,regime_momentum_breakout_entry,9.299714285714286,ACCEPTED,
AVAX_USDT-ORD-000010,AVAX_USDT-SIG-000010,2023-11-02T00:00:00Z,AVAX/USDT,buy,regime_momentum_breakout_entry,10.770714285714286,ACCEPTED,
AVAX_USDT-ORD-000011,AVAX_USDT-SIG-000011,2023-12-02T00:00:00Z,AVAX/USDT,sell,time_stop_30_bars,,ACCEPTED,
AVAX_USDT-ORD-000012,AVAX_USDT-SIG-000012,2023-12-07T00:00:00Z,AVAX/USDT,buy,regime_momentum_breakout_entry,23.08285714285714,ACCEPTED,
AVAX_USDT-ORD-000013,AVAX_USDT-SIG-000013,2023-12-31T00:00:00Z,AVAX/USDT,sell,rsi_failure_below_45,,ACCEPTED,
AVAX_USDT-ORD-000014,AVAX_USDT-SIG-000014,2024-02-10T00:00:00Z,AVAX/USDT,buy,regime_momentum_breakout_entry,33.76957142857143,ACCEPTED,
AVAX_USDT-ORD-000015,AVAX_USDT-SIG-000015,2024-02-24T00:00:00Z,AVAX/USDT,sell,momentum_failure_close_below_ema50,,ACCEPTED,
AVAX_USDT-ORD-000016,AVAX_USDT-SIG-000016,2024-05-21T00:00:00Z,AVAX/USDT,buy,regime_momentum_breakout_entry,35.62571428571429,ACCEPTED,
AVAX_USDT-ORD-000017,AVAX_USDT-SIG-000017,2024-05-25T00:00:00Z,AVAX/USDT,sell,momentum_failure_close_below_ema50,,ACCEPTED,
AVAX_USDT-ORD-000018,AVAX_USDT-SIG-000018,2024-07-22T00:00:00Z,AVAX/USDT,buy,regime_momentum_breakout_entry,28.804714285714287,ACCEPTED,
AVAX_USDT-ORD-000019,AVAX_USDT-SIG-000019,2024-08-24T00:00:00Z,AVAX/USDT,buy,regime_momentum_breakout_entry,23.92985714285714,ACCEPTED,
AVAX_USDT-ORD-000020,AVAX_USDT-SIG-000020,2024-09-20T00:00:00Z,AVAX/USDT,buy,regime_momentum_breakout_entry,23.818285714285715,ACCEPTED,
AVAX_USDT-ORD-000021,AVAX_USDT-SIG-000021,2024-10-03T00:00:00Z,AVAX/USDT,sell,trailing_stop_close,,ACCEPTED,
AVAX_USDT-ORD-000022,AVAX_USDT-SIG-000022,2024-11-10T00:00:00Z,AVAX/USDT,buy,regime_momentum_breakout_entry,27.294285714285714,ACCEPTED,
AVAX_USDT-ORD-000023,AVAX_USDT-SIG-000023,2024-12-10T00:00:00Z,AVAX/USDT,sell,time_stop_30_bars,,ACCEPTED,
RISK-ORD-000001,,2023-10-10T00:00:00Z,AVAX/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000002,,2024-07-25T00:00:00Z,AVAX/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000003,,2024-08-28T00:00:00Z,AVAX/USDT,sell,stop_loss,,ACCEPTED,
