family_id,universe_id,period_id,pair,membership_rank,source_time,reference_time,horizon_hours,exit_time,entry_price,exit_price,forward_return,participation_elevated
ACCELERATING_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,0.4849,0.48649,0.003279026603423274,False
ACCELERATING_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,0.4849,0.48753,0.005423798721385875,False
ACCELERATING_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,0.4849,0.48993,0.01037327283976075,False
ACCELERATING_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,22.013,22.046,0.0014991141598146296,False
ACCELERATING_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,22.013,21.964,-0.0022259573888158135,False
ACCELERATING_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,22.013,24.167,0.09785126970426572,False
ACCELERATING_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,153.53,152.65,-0.005731778805445176,False
ACCELERATING_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,153.53,152.93,-0.00390803100371262,False
ACCELERATING_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,153.53,151.49,-0.013287305412622907,False
ACCELERATING_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,7.043e-06,7.058e-06,0.002129774243930127,False
ACCELERATING_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,7.043e-06,7.013e-06,-0.004259548487860365,False
ACCELERATING_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,7.043e-06,7.053e-06,0.001419849495953418,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,26878.2,26927.6,0.0018379206940939419,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,26878.2,26896.5,0.0006808491640064585,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,26878.2,28507.2,0.06060673705828523,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,1548.36,1555.87,0.00485029321346464,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,1548.36,1557.5,0.005903019969516254,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,1548.36,1586.37,0.024548554599705508,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,0.4849,0.48649,0.003279026603423274,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,0.4849,0.48753,0.005423798721385875,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,0.4849,0.48993,0.01037327283976075,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,22.013,22.046,0.0014991141598146296,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,22.013,21.964,-0.0022259573888158135,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,22.013,24.167,0.09785126970426572,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,153.53,152.65,-0.005731778805445176,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,153.53,152.93,-0.00390803100371262,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,153.53,151.49,-0.013287305412622907,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,LTC-USDT,8,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,61.618,61.847,0.00371644649290781,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,LTC-USDT,8,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,61.618,61.556,-0.001006199487162962,False
ACCELERATING_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,LTC-USDT,8,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,61.618,62.871,0.0203349670550812,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,26878.2,26927.6,0.0018379206940939419,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,26878.2,26896.5,0.0006808491640064585,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,26878.2,28507.2,0.06060673705828523,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,1548.36,1555.87,0.00485029321346464,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,1548.36,1557.5,0.005903019969516254,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,1548.36,1586.37,0.024548554599705508,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,0.4849,0.48649,0.003279026603423274,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,0.4849,0.48753,0.005423798721385875,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,0.4849,0.48993,0.01037327283976075,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,22.013,22.046,0.0014991141598146296,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,22.013,21.964,-0.0022259573888158135,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,22.013,24.167,0.09785126970426572,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,153.53,152.65,-0.005731778805445176,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,153.53,152.93,-0.00390803100371262,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,153.53,151.49,-0.013287305412622907,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,7.043e-06,7.058e-06,0.002129774243930127,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,7.043e-06,7.013e-06,-0.004259548487860365,False
ACCELERATING_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,7.043e-06,7.053e-06,0.001419849495953418,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,26878.2,26927.6,0.0018379206940939419,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,26878.2,26896.5,0.0006808491640064585,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,26878.2,28507.2,0.06060673705828523,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,1548.36,1555.87,0.00485029321346464,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,1548.36,1557.5,0.005903019969516254,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,1548.36,1586.37,0.024548554599705508,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,0.4849,0.48649,0.003279026603423274,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,0.4849,0.48753,0.005423798721385875,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,0.4849,0.48993,0.01037327283976075,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,22.013,22.046,0.0014991141598146296,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,22.013,21.964,-0.0022259573888158135,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,22.013,24.167,0.09785126970426572,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,153.53,152.65,-0.005731778805445176,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,153.53,152.93,-0.00390803100371262,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,153.53,151.49,-0.013287305412622907,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,7.043e-06,7.058e-06,0.002129774243930127,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,7.043e-06,7.013e-06,-0.004259548487860365,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,7.043e-06,7.053e-06,0.001419849495953418,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,26878.2,26927.6,0.0018379206940939419,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,26878.2,26896.5,0.0006808491640064585,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,26878.2,28507.2,0.06060673705828523,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,1548.36,1555.87,0.00485029321346464,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,1548.36,1557.5,0.005903019969516254,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,1548.36,1586.37,0.024548554599705508,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,0.4849,0.48649,0.003279026603423274,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,0.4849,0.48753,0.005423798721385875,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,0.4849,0.48993,0.01037327283976075,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,22.013,22.046,0.0014991141598146296,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,22.013,21.964,-0.0022259573888158135,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,22.013,24.167,0.09785126970426572,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,153.53,152.65,-0.005731778805445176,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,153.53,152.93,-0.00390803100371262,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,153.53,151.49,-0.013287305412622907,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,LTC-USDT,8,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,61.618,61.847,0.00371644649290781,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,LTC-USDT,8,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,61.618,61.556,-0.001006199487162962,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,LTC-USDT,8,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,61.618,62.871,0.0203349670550812,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,26878.2,26927.6,0.0018379206940939419,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,26878.2,26896.5,0.0006808491640064585,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,26878.2,28507.2,0.06060673705828523,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,1548.36,1555.87,0.00485029321346464,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,1548.36,1557.5,0.005903019969516254,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,1548.36,1586.37,0.024548554599705508,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,0.4849,0.48649,0.003279026603423274,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,0.4849,0.48753,0.005423798721385875,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,0.4849,0.48993,0.01037327283976075,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,22.013,22.046,0.0014991141598146296,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,22.013,21.964,-0.0022259573888158135,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,22.013,24.167,0.09785126970426572,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,153.53,152.65,-0.005731778805445176,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,153.53,152.93,-0.00390803100371262,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,153.53,151.49,-0.013287305412622907,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,6,2023-10-14 18:00:00+00:00,7.043e-06,7.058e-06,0.002129774243930127,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,24,2023-10-15 12:00:00+00:00,7.043e-06,7.013e-06,-0.004259548487860365,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,72,2023-10-17 12:00:00+00:00,7.043e-06,7.053e-06,0.001419849495953418,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,26940.2,26822.7,-0.004361511792785544,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,26940.2,26900.5,-0.001473634197222018,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,26940.2,28462.9,0.05652148090957021,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,1556.25,1555.14,-0.000713253012048165,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,1556.25,1553.98,-0.0014586345381526478,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,1556.25,1575.47,0.012350200803212807,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,0.4874,0.48675,-0.0013336068937217505,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,0.4874,0.48699,-0.0008411981945014579,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,0.4874,0.49008,0.005498563807960544,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,22.079,21.943,-0.006159699261741869,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,22.079,21.729,-0.015852167217718205,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,22.079,23.892,0.08211422618778008,False
