family_id,source_time,reference_time,period_id,btc_pressure_24,eth_pressure_24,market_pressure_6,market_pressure_24,market_pressure_72,market_acceleration,market_participation_shock,flow_dispersion_24,participation_elevated
CONSENSUS_FLOW_RISK_OFF,2023-10-14 07:00:00+00:00,2023-10-14 08:00:00+00:00,ROBUSTNESS_2023,-0.11189240831372886,-0.11160916577846657,-0.2775755096012672,-0.11175078704609771,-0.058594548254650464,-0.1658247225551695,-0.060984827445699274,0.0002832425352622958,False
ACCELERATING_FLOW_RISK_OFF,2023-10-14 07:00:00+00:00,2023-10-14 08:00:00+00:00,ROBUSTNESS_2023,-0.11189240831372886,-0.11160916577846657,-0.2775755096012672,-0.11175078704609771,-0.058594548254650464,-0.1658247225551695,-0.060984827445699274,0.0002832425352622958,False
CONSENSUS_FLOW_RISK_OFF,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,ROBUSTNESS_2023,-0.10484473761029352,-0.13204932220781013,-0.24135241240149252,-0.11844702990905182,-0.06512462344716693,-0.1229053824924407,-1.1366412093763059,0.02720458459751661,False
ACCELERATING_FLOW_RISK_OFF,2023-10-14 11:00:00+00:00,2023-10-14 12:00:00+00:00,ROBUSTNESS_2023,-0.10484473761029352,-0.13204932220781013,-0.24135241240149252,-0.11844702990905182,-0.06512462344716693,-0.1229053824924407,-1.1366412093763059,0.02720458459751661,False
CONSENSUS_FLOW_RISK_OFF,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,ROBUSTNESS_2023,-0.10560447364062092,-0.12667340798980556,-0.08070073638354766,-0.11613894081521324,-0.06276141751407238,0.035438204431665586,-0.35111934879315343,0.021068934349184637,False
CONSENSUS_FLOW_RISK_OFF,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,ROBUSTNESS_2023,-0.108235418608657,-0.12003622697363396,-0.01513271215530749,-0.11413582279114548,-0.07125281229824829,0.09900311063583798,-1.2758258643268738,0.011800808364976961,False
