exit_reason,trade_count,net_pnl,return_on_initial_equity,win_rate,profit_factor,average_r,median_r,average_mfe_r,average_mae_r,average_holding_bars,average_exit_efficiency,average_giveback_r,architecture_id
HARD_STOP,317,-213546.01223236904,-2.1354601223236904,0.0,0.0,-0.9303029287771936,-1.0440690579753364,0.559728612807843,-1.4576281645318436,8.261829652996845,-5.443181365106909,1.363289177448422,COMPOSITE_ALPHA_V3
PROFIT_FLOOR,197,56957.711613987165,0.5695771161398716,0.9289340101522843,268.7125323698381,0.3998713277981368,0.26305452736037943,3.1551033339983388,-0.6085397404567869,22.944162436548222,0.15489681455298174,2.42011051332857,COMPOSITE_ALPHA_V3
TIME_EXIT,53,264744.16375860735,2.6474416375860734,0.9811320754716981,3382.542747911582,6.83299843603353,5.416791859539948,9.905231286009164,-0.4538548971677523,88.75471698113208,0.5975063304573565,4.143317422401029,COMPOSITE_ALPHA_V3
