architecture_id,engine_id,router_decision,candidate_count,hypothetical_net_pnl,hypothetical_return_on_initial_equity,hypothetical_win_rate,hypothetical_profit_factor,hypothetical_average_r
COMPOSITE_ALPHA_V3,COMPRESSION_EXPANSION_SPECIALIST_V3,ADMITTED,264,37597.37055629828,0.3759737055629828,0.38636363636363635,1.3672298244109198,0.195454684862567
COMPOSITE_ALPHA_V3,COMPRESSION_EXPANSION_SPECIALIST_V3,REJECTED_ENGINE_CONFLICT,38,-271.6577305963579,-0.002716577305963579,0.4473684210526316,0.9765501484474743,-0.00953185019636342
COMPOSITE_ALPHA_V3,COMPRESSION_EXPANSION_SPECIALIST_V3,REJECTED_ENGINE_COOLDOWN,2,-1500.175847041923,-0.015001758470419228,0.0,0.0,-1.000117231361282
COMPOSITE_ALPHA_V3,COMPRESSION_EXPANSION_SPECIALIST_V3,REJECTED_MAX_OPEN_RISK,1,31.087673545136482,0.0003108767354513648,1.0,,0.04145023139351531
COMPOSITE_ALPHA_V3,COMPRESSION_EXPANSION_SPECIALIST_V3,REJECTED_SAME_SYMBOL_ACTIVE,8,-3486.3516982665533,-0.03486351698266553,0.375,0.09266598046579802,-0.5810586163777589
COMPOSITE_ALPHA_V3,TREND_CONTINUATION_CORE_V3,ADMITTED,303,70558.49258392719,0.7055849258392719,0.4389438943894389,1.6330612839751206,0.3116089223099734
COMPOSITE_ALPHA_V3,TREND_CONTINUATION_CORE_V3,REJECTED_ENGINE_COOLDOWN,16,-5552.769967048866,-0.055527699670488664,0.4375,0.1276614018912914,-0.5025282663097557
COMPOSITE_ALPHA_V3,TREND_CONTINUATION_CORE_V3,REJECTED_MAX_OPEN_RISK,2,5893.143301062588,0.05893143301062588,1.0,,3.928762200708392
COMPOSITE_ALPHA_V3,TREND_CONTINUATION_CORE_V3,REJECTED_SAME_SYMBOL_ACTIVE,54,-6348.914699613755,-0.06348914699613756,0.37037037037037035,0.7307780189072918,-0.156763325916389
