trade_count,net_pnl,return_on_initial_equity,win_rate,profit_factor,average_r,median_r,average_mfe_r,average_mae_r,average_holding_bars,regime_type,regime,architecture_id
33,6968.987815979248,0.06968987815979248,0.42424242424242425,1.854870548743385,0.30220649497940855,-0.5712354391934793,3.0419723747767384,-0.8793884638961594,16.454545454545453,MARKET_TREND,BEAR,COMPOSITE_ALPHA_V3
23,1693.3382454862608,0.01693338245486261,0.391304347826087,1.235161040688737,0.1472468039553269,-0.9246351478013075,2.10103592144615,-1.0034415751479113,18.391304347826086,MARKET_TREND,BULL,COMPOSITE_ALPHA_V3
511,99493.53707875994,0.9949353707875994,0.41487279843444225,1.5012667792436545,0.25960479342142195,-0.6130485057917754,2.2999171637091016,-1.083964366026413,21.285714285714285,MARKET_TREND,STRONG_BULL,COMPOSITE_ALPHA_V3
124,26632.647484710124,0.26632647484710126,0.43548387096774194,1.6292085907198834,0.2911680017530163,-0.4660492941178529,2.26907124501417,-1.0238507742107545,20.524193548387096,VOLATILITY,LOW_VOLATILITY,COMPOSITE_ALPHA_V3
443,81523.21565551533,0.8152321565551534,0.40857787810383744,1.4753267412705624,0.24810995044303746,-0.6544640140687659,2.353502823554148,-1.0813708139375593,20.988713318284425,VOLATILITY,NORMAL_VOLATILITY,COMPOSITE_ALPHA_V3
