trade_id,symbol,entry_timestamp,exit_timestamp,entry_price,exit_price,quantity,entry_fee,exit_fee,gross_pnl,net_pnl,holding_bars,exit_reason
TRADE-000001,BTC/USDT,2023-02-17T00:00:00Z,2023-02-26T00:00:00Z,24339.763799999997,22805.834235714286,0.6568054151842504,15.986488668145586,14.978995423811513,-1007.4932443340724,-1038.4587284260297,9,stop_loss
TRADE-000002,BTC/USDT,2023-03-16T00:00:00Z,2023-04-15T00:00:00Z,24688.838249999997,30357.4137,0.4317460260157132,10.659307801382234,13.106692725089971,2447.3849237077347,2423.6189231812627,30,time_stop_30_bars
TRADE-000003,BTC/USDT,2023-06-22T00:00:00Z,2023-07-19T00:00:00Z,28319.45265,30126.1294,0.5623953103972823,15.926727363377887,16.942793894981694,1016.0665316038045,983.1970103454449,27,rsi_failure_below_45
TRADE-000004,BTC/USDT,2023-10-25T00:00:00Z,2023-11-24T00:00:00Z,33088.3359,37388.39645,0.43710732119555684,14.463153868067774,16.342741816056968,1879.5879479891937,1848.7820523050689,30,time_stop_30_bars
TRADE-000005,BTC/USDT,2023-12-03T00:00:00Z,2023-12-21T00:00:00Z,38700.140400000004,42247.66560000001,0.4781422766700451,18.504173238306393,20.200395013978753,1696.221775672359,1657.5172074200739,18,rsi_failure_below_45
TRADE-000006,BTC/USDT,2024-01-04T00:00:00Z,2024-01-04T00:00:00Z,44967.6726,42092.11484285714,0.3709042319707281,16.678700069214152,15.612143527813611,-1066.5565414005414,-1098.8473849975692,0,stop_loss
TRADE-000007,BTC/USDT,2024-01-10T00:00:00Z,2024-01-13T00:00:00Z,46972.67459999999,43029.51733571428,0.26717401314049144,12.549877980824425,11.49636883008113,-1053.5091507432955,-1077.5553975542011,3,stop_loss
TRADE-000008,BTC/USDT,2024-02-09T00:00:00Z,2024-03-10T00:00:00Z,44363.5707,68089.93800000001,0.42848760340753034,19.009240087843533,29.17569434978733,10166.454261943802,10118.26932750617,30,time_stop_30_bars
TRADE-000009,BTC/USDT,2024-03-13T00:00:00Z,2024-03-20T00:00:00Z,72126.54525,64294.45097857143,0.14591991074141908,10.524699044966923,9.381840547961689,-1142.8584970052357,-1162.7650365981642,7,stop_loss
TRADE-000010,BTC/USDT,2024-05-17T00:00:00Z,2024-06-05T00:00:00Z,66243.9054,68774.3956,0.21627501962132847,14.326901940178429,14.874183757835008,547.2818176565795,518.080731958566,19,rsi_failure_below_45
TRADE-000011,BTC/USDT,2024-07-17T00:00:00Z,2024-08-04T00:00:00Z,64752.05984999999,61463.053100000005,0.20500967399440317,13.274798680314582,12.600520478731692,-674.2782015828886,-700.1535207419349,18,momentum_failure_close_below_ema50
TRADE-000012,BTC/USDT,2024-08-25T00:00:00Z,2024-08-28T00:00:00Z,64073.0205,58626.11513571429,0.20760511911202242,13.301887052769555,12.171081615825106,-1130.805436944449,-1156.2784056130438,3,stop_loss
TRADE-000013,BTC/USDT,2024-09-20T00:00:00Z,2024-10-03T00:00:00Z,61785.77745,60784.1927,0.23706219731918135,14.647072165370927,14.409634283734542,-237.43788163638334,-266.49458808548883,13,momentum_failure_close_below_ema50
TRADE-000014,BTC/USDT,2024-10-17T00:00:00Z,2024-11-16T00:00:00Z,67105.23585,87283.23655,0.26675166474560585,17.90043337613401,23.282948654097012,5382.515277963002,5341.331895932771,30,time_stop_30_bars
TRADE-000015,BTC/USDT,2024-11-23T00:00:00Z,2024-12-23T00:00:00Z,98366.15849999999,97232.05965,0.1378811728701453,13.562841304710613,13.406470425121931,-156.3708795886823,-183.34019131851485,30,time_stop_30_bars
