record_type,decision_time,year,scope,post_warmup,eligible_count,current_seed_eligible_count,current_seed_eligible_share,current_seed_top_4_slots,current_seed_top_6_slots,current_seed_top_8_slots,current_seed_top_10_slots,current_seed_top_30_slots,current_seed_top_4_slot_share,current_seed_top_6_slot_share,current_seed_top_8_slot_share,current_seed_top_10_slot_share,current_seed_top_30_slot_share,current_seed_hysteresis_slots,current_seed_hysteresis_slot_share,current_seed_liquidity_share,new_current_seed_entries,evidence_strong_displaced_top6,evidence_strong_displaced_top6_count,evidence_strong_displaced_top10_count,mean_displacement_liquidity_difference,hysteresis_displaced_current_seed_count,asset,first_eligible_week,last_eligible_week,eligible_weeks,top_30_weeks,top_10_weeks,top_6_weeks,hysteresis_weeks,best_rank,median_rank,consecutive_top6_max_weeks,top6_slot_contribution,c2_top6_substitutions_caused,displaced_assets
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,STRAX-USDT,2023-07-10T00:00:00+00:00,2024-12-30T00:00:00+00:00,78,0,0,0,0,75,324.5,0,0,0,
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,SUI-USDT,2023-08-07T00:00:00+00:00,2024-12-30T00:00:00+00:00,74,60,18,10,11,4,20.0,7,10,10,AVAX-USDT;DOGE-USDT;FET-USDT;LINK-USDT;SHIB-USDT;TAO-USDT;WIF-USDT;XMR-USDT;XRP-USDT
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,TEL-USDT,2019-06-03T00:00:00+00:00,2024-12-30T00:00:00+00:00,292,102,20,10,0,5,42.5,5,10,10,BCH-USDT;DOGE-USDT;DOT-USDT
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,TIME-USDT,2022-04-04T00:00:00+00:00,2024-12-30T00:00:00+00:00,144,0,0,0,0,42,202.0,0,0,0,
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,TRAC-USDT,2023-05-15T00:00:00+00:00,2024-12-30T00:00:00+00:00,86,0,0,0,0,93,150.0,0,0,0,
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,UTK-USDT,2024-03-11T00:00:00+00:00,2024-12-30T00:00:00+00:00,43,0,0,0,0,213,336.0,0,0,0,
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,VANRY-USDT,2024-03-18T00:00:00+00:00,2024-12-30T00:00:00+00:00,42,0,0,0,0,64,113.0,0,0,0,
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,VET-USDT,2019-03-18T00:00:00+00:00,2024-12-30T00:00:00+00:00,301,164,50,13,13,4,25.0,8,13,13,BNB-USDT;DOT-USDT;LTC-USDT;TRX-USDT
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,VOLT-USDT,2023-09-04T00:00:00+00:00,2024-12-30T00:00:00+00:00,70,0,0,0,0,106,268.5,0,0,0,
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,WAX-USDT,2021-07-19T00:00:00+00:00,2024-12-30T00:00:00+00:00,181,1,0,0,0,30,118.0,0,0,0,
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,XDB-USDT,2020-07-13T00:00:00+00:00,2024-12-30T00:00:00+00:00,234,38,0,0,0,13,65.0,0,0,0,
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,XEC-USDT,2022-03-14T00:00:00+00:00,2024-12-30T00:00:00+00:00,147,0,0,0,0,123,239.0,0,0,0,
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,XLM-USDT,2019-03-18T00:00:00+00:00,2024-12-30T00:00:00+00:00,301,205,42,1,0,6,22.0,1,1,1,KCS-USDT
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,XRD-USDT,2023-06-12T00:00:00+00:00,2024-12-30T00:00:00+00:00,82,0,0,0,0,31,97.0,0,0,0,
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,XYO-USDT,2021-12-13T00:00:00+00:00,2024-12-30T00:00:00+00:00,160,0,0,0,0,65,206.0,0,0,0,
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,ZBCN-USDT,2024-08-05T00:00:00+00:00,2024-12-30T00:00:00+00:00,22,0,0,0,0,71,104.5,0,0,0,
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,ZIL-USDT,2021-07-12T00:00:00+00:00,2024-12-30T00:00:00+00:00,182,10,1,0,0,9,76.0,0,0,0,
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,ZKJ-USDT,2024-06-24T00:00:00+00:00,2024-12-30T00:00:00+00:00,28,0,0,0,0,200,328.0,0,0,0,
ASSET,,,,,,,,,,,,,,,,,,,,,,,,,,,ZRX-USDT,2024-02-26T00:00:00+00:00,2024-12-30T00:00:00+00:00,45,0,0,0,0,177,327.0,0,0,0,
