family_id,source_hour,reference_time,period_id,participation_burst_active,market_hour_return,market_realized_volatility_z,market_downside_share,market_max_drawdown,market_recovery_fraction,market_imbalance_60,market_imbalance_15,market_flow_acceleration,market_participation_z
SELL_FLOW_IMPULSE,2022-01-01 01:00:00+00:00,2022-01-01 02:00:00+00:00,ROBUSTNESS_2022,False,0.0015558906549687501,,0.4566567216867181,-0.0020802587319477817,1.0,-0.01768255274883468,-0.12497902827428564,-0.10729647552545096,
SELL_FLOW_IMPULSE,2022-01-01 11:00:00+00:00,2022-01-01 12:00:00+00:00,ROBUSTNESS_2022,False,-0.000928921531733351,,0.6255754364218274,-0.001269631679884864,0.5091847445766525,-0.038559839983688504,-0.09799730188495548,-0.059437461901266975,
SELL_FLOW_IMPULSE,2022-01-01 14:00:00+00:00,2022-01-01 15:00:00+00:00,ROBUSTNESS_2022,False,-0.0027068016526663463,,0.509136479897952,-0.004287566898293849,0.37745690934519116,-0.12870687290813482,-0.2439550781828111,-0.11524820527467627,
SELL_FLOW_IMPULSE,2022-01-02 01:00:00+00:00,2022-01-02 02:00:00+00:00,ROBUSTNESS_2022,False,-0.004533210950597666,,0.6598899695338861,-0.005809742019540709,0.2221457765412689,-0.011591395781881508,-0.1272491850188297,-0.1156577892369482,
FAILED_INTRAHOUR_RECOVERY,2022-01-02 01:00:00+00:00,2022-01-02 02:00:00+00:00,ROBUSTNESS_2022,False,-0.004533210950597666,,0.6598899695338861,-0.005809742019540709,0.2221457765412689,-0.011591395781881508,-0.1272491850188297,-0.1156577892369482,
SELL_FLOW_IMPULSE,2022-01-02 06:00:00+00:00,2022-01-02 07:00:00+00:00,ROBUSTNESS_2022,False,-0.0003849114179796942,,0.4559994277512347,-0.0016971699925926176,0.5679271708683346,0.024265131194867284,-0.1852069535991509,-0.2094720847940182,
SELL_FLOW_IMPULSE,2022-01-02 09:00:00+00:00,2022-01-02 10:00:00+00:00,ROBUSTNESS_2022,False,0.001804329496822854,,0.24491436482344162,-0.001607422998298913,1.0,0.0665222241338761,-0.12990775301678903,-0.19642997715066512,
SELL_FLOW_IMPULSE,2022-01-02 11:00:00+00:00,2022-01-02 12:00:00+00:00,ROBUSTNESS_2022,False,0.0006061766702741833,,0.42837634900820776,-0.0005977501889768977,1.0,0.0650019022182794,-0.16167043626343747,-0.22667233848171686,
SELL_FLOW_IMPULSE,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,ROBUSTNESS_2022,False,-0.006021260908353143,,0.6050705190928096,-0.008553557036798942,0.3191364513740887,0.02799063707966204,-0.10213799568136345,-0.1301286327610255,
FAILED_INTRAHOUR_RECOVERY,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,ROBUSTNESS_2022,False,-0.006021260908353143,,0.6050705190928096,-0.008553557036798942,0.3191364513740887,0.02799063707966204,-0.10213799568136345,-0.1301286327610255,
SELL_FLOW_IMPULSE,2022-01-02 21:00:00+00:00,2022-01-02 22:00:00+00:00,ROBUSTNESS_2022,False,0.00028642505237419513,,0.4313183270397165,-0.0020823780281228887,1.0,-0.005082365536365152,-0.1268508552248936,-0.12176848968852844,
FAILED_INTRAHOUR_RECOVERY,2022-01-03 03:00:00+00:00,2022-01-03 04:00:00+00:00,ROBUSTNESS_2022,False,-0.003969608874993036,,0.5997161662439134,-0.005947728914582562,0.33204789734564555,-0.03537215481458894,-0.07956242550398462,-0.04419027068939568,
SELL_FLOW_IMPULSE,2022-01-03 06:00:00+00:00,2022-01-03 07:00:00+00:00,ROBUSTNESS_2022,False,-0.0028215180703107245,,0.6331414639806332,-0.003777347432361855,0.2566622266913348,-0.014887451151109343,-0.17028020530988236,-0.15539275415877302,
SELL_FLOW_IMPULSE,2022-01-03 12:00:00+00:00,2022-01-03 13:00:00+00:00,ROBUSTNESS_2022,False,-0.003960083647925106,,0.610509131509519,-0.004459293420985722,0.11132666245703124,-0.04338872008071665,-0.3444288125289181,-0.30104009244820146,
FAILED_INTRAHOUR_RECOVERY,2022-01-03 12:00:00+00:00,2022-01-03 13:00:00+00:00,ROBUSTNESS_2022,False,-0.003960083647925106,,0.610509131509519,-0.004459293420985722,0.11132666245703124,-0.04338872008071665,-0.3444288125289181,-0.30104009244820146,
FAILED_INTRAHOUR_RECOVERY,2022-01-03 14:00:00+00:00,2022-01-03 15:00:00+00:00,ROBUSTNESS_2022,False,-0.004933608148890933,,0.6082555319541707,-0.0062704535024886154,0.18174431365545404,-0.06044998937933549,-0.099572997022644,-0.039123007643308505,
SELL_FLOW_IMPULSE,2022-01-03 21:00:00+00:00,2022-01-03 22:00:00+00:00,ROBUSTNESS_2022,False,0.003913381463166776,,0.3696877643135512,-0.0019696814323088563,1.0,-0.07199010857276417,-0.18100969449791532,-0.10901958592515115,
SELL_FLOW_IMPULSE,2022-01-03 23:00:00+00:00,2022-01-04 00:00:00+00:00,ROBUSTNESS_2022,False,0.004320982101780113,,0.3253600012891182,-0.001352268945676971,1.0,-0.0578192571071342,-0.1262838093653309,-0.0684645522581967,
FAILED_INTRAHOUR_RECOVERY,2022-01-04 00:00:00+00:00,2022-01-04 01:00:00+00:00,ROBUSTNESS_2022,False,-0.005196174483766802,,0.5134253913071516,-0.007031278709254907,0.26591798737648864,-0.032072879971061286,-0.12246996113565883,-0.09039708116459755,
SELL_FLOW_IMPULSE,2022-01-04 06:00:00+00:00,2022-01-04 07:00:00+00:00,ROBUSTNESS_2022,False,0.003839011885010346,,0.2886523712564789,-0.002032907210697932,1.0,-0.0448723117683994,-0.08731833830464386,-0.04244602653624446,
SELL_FLOW_IMPULSE,2022-01-04 08:00:00+00:00,2022-01-04 09:00:00+00:00,ROBUSTNESS_2022,False,0.00018167069821051207,,0.4805257526614808,-0.0026025310813551084,0.8167051952792441,-0.0002059165323226586,-0.11370931893480957,-0.11350340240248691,
SELL_FLOW_IMPULSE,2022-01-04 17:00:00+00:00,2022-01-04 18:00:00+00:00,ROBUSTNESS_2022,False,-0.003992102670927478,,0.5445544345742654,-0.0045027555045582535,0.10997854372782478,-0.05193299249400696,-0.20491852417320056,-0.1529855316791936,
FAILED_INTRAHOUR_RECOVERY,2022-01-04 17:00:00+00:00,2022-01-04 18:00:00+00:00,ROBUSTNESS_2022,False,-0.003992102670927478,,0.5445544345742654,-0.0045027555045582535,0.10997854372782478,-0.05193299249400696,-0.20491852417320056,-0.1529855316791936,
SELL_FLOW_IMPULSE,2022-01-04 19:00:00+00:00,2022-01-04 20:00:00+00:00,ROBUSTNESS_2022,False,0.00868922486687096,,0.26991276861277336,-0.003609022403729012,1.0,0.09296079068658891,-0.12501739474537177,-0.21797818543196068,
SELL_FLOW_IMPULSE,2022-01-04 21:00:00+00:00,2022-01-04 22:00:00+00:00,ROBUSTNESS_2022,False,0.0007953208055122007,,0.4950777277207026,-0.0036718823916169208,0.9096653650753681,-0.027432631513925665,-0.11580668250815668,-0.08837405099423101,
FAILED_INTRAHOUR_RECOVERY,2022-01-04 23:00:00+00:00,2022-01-05 00:00:00+00:00,ROBUSTNESS_2022,False,-0.007679781426455645,,0.640815869104525,-0.008619072966240926,0.1086188293003097,-0.09394868287858787,-0.09975225731772142,-0.005803574439133541,
SELL_FLOW_IMPULSE,2022-01-05 02:00:00+00:00,2022-01-05 03:00:00+00:00,ROBUSTNESS_2022,False,0.003203769952961344,,0.35349053901022887,-6.985946384835406e-05,,-0.0650070009608692,-0.21286366554102476,-0.14785666458015556,
SELL_FLOW_IMPULSE,2022-01-05 07:00:00+00:00,2022-01-05 08:00:00+00:00,ROBUSTNESS_2022,False,-0.0009064239680479091,,0.465991493314195,-0.0025078401857348,0.6385543043365968,-0.08851251883932582,-0.18113586883127009,-0.09262334999194427,
FAILED_INTRAHOUR_RECOVERY,2022-01-05 11:00:00+00:00,2022-01-05 12:00:00+00:00,ROBUSTNESS_2022,False,-0.010389223456401864,,0.728746248117198,-0.013450497389062566,0.22764835518577572,-0.0963380167533599,-0.06091324001515103,0.035424776738208874,
FAILED_INTRAHOUR_RECOVERY,2022-01-05 16:00:00+00:00,2022-01-05 17:00:00+00:00,ROBUSTNESS_2022,False,-0.0071173446173734,,0.6372832936377366,-0.007687077954400878,0.0733237938901245,0.005864740592292084,-0.06416731488834193,-0.07003205548063401,
SELL_FLOW_IMPULSE,2022-01-05 17:00:00+00:00,2022-01-05 18:00:00+00:00,ROBUSTNESS_2022,False,-0.00581347777110558,,0.6340025378121104,-0.006112226354930639,0.049975236703389485,-0.0945530023854178,-0.1918107378399262,-0.09725773545450839,
