direction,training_period,evaluation_period,universe_id,landmark_age_hours,model_fit_pass,rank,coefficient_name,coefficient_value
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,144,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,0.034672500923533876
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,144,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,0.0023222408061725234
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,24,True,3,INTERCEPT,0.015432434866474722
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,24,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,0.05155005769687549
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,24,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,-0.043375049916791864
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,48,True,3,INTERCEPT,-0.029108997119436382
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,48,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,0.07125114104635463
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,48,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,0.022588798171501848
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,72,True,3,INTERCEPT,0.0161369304761626
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,72,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,0.03437492327943888
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,72,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,-0.055713447120118144
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,96,True,3,INTERCEPT,0.013376973934892799
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,96,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,-0.011604588391643843
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,96,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,-0.0004736500598151745
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,120,True,3,INTERCEPT,-0.022549869000722454
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,120,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,0.03967410831347848
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,120,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,0.0010348543973025656
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,144,True,3,INTERCEPT,-0.014305201023431245
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,144,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,0.035699611975319956
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,144,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,-0.0041811452756904495
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,24,True,3,INTERCEPT,0.045999472289705794
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,24,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,0.03261308449079122
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,24,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,-0.06884673716138366
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,48,True,3,INTERCEPT,0.0025671408032248437
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,48,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,0.06551082482505845
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,48,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,-0.01922648867493296
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,72,True,3,INTERCEPT,0.0735983190544486
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,72,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,-0.035932288622581306
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,72,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,-0.044729263166137005
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,96,True,3,INTERCEPT,-0.01155441067707417
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,96,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,0.06741155912979209
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,96,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,0.014769461988968093
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,120,True,3,INTERCEPT,-0.02160136000995569
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,120,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,0.07390192715534702
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,120,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,0.0017432433686960667
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,144,True,3,INTERCEPT,-0.03131582265899042
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,144,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,0.0652748890668941
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,144,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,0.01868851682652371
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,24,True,3,INTERCEPT,0.0317286034892081
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,24,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,0.05257463371770797
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,24,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,-0.06696393307961158
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,48,True,3,INTERCEPT,-0.011830144022939418
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,48,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,0.06869056451348647
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,48,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,-0.002864436571424333
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,72,True,3,INTERCEPT,0.0405451393787415
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,72,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,0.009047100386863807
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,72,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,-0.05457793567336118
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,96,True,3,INTERCEPT,-0.009789701163365984
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,96,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,0.05321295426968963
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,96,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,-0.0001928006529703389
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,120,True,3,INTERCEPT,-0.01692454342450385
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,120,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,0.0416654349578248
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,120,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,0.0006833289279419208
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,144,True,3,INTERCEPT,-0.010926361836273137
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,144,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,0.03360157445250801
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,144,True,3,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,-0.003523217207327258
