decision_id,control_position_id,universe_id,period_id,pair,signal_time,entry_time,decision_time,landmark_age_hours,completed_information_time,source_hour_open,feature_valid,feature_status,btc_kucoin_close,btc_binance_close,btc_cross_venue_log_close_price_basis,eth_kucoin_close,eth_binance_close,eth_cross_venue_log_close_price_basis,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION,target_evaluable,rcv_return,right_censored
C2:000001|024h,C2:000001,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-02 19:00:00+00:00,24,2022-01-02 18:00:00+00:00,2022-01-02 18:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,47413.2,47058.12,-0.0075172374450902,3824.44,3795.06,-0.0077118303321574,-0.0076145338886238,0.0001945928870671,True,-0.0659854851031321,False
C2:000002|024h,C2:000002,C2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-03 18:00:00+00:00,24,2022-01-03 17:00:00+00:00,2022-01-03 17:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,46481.8,46577.15,0.0020492393986303,3748.67,3761.65,0.0034565805248499,0.0027529099617401,0.0014073411262195,True,0.011692146814737,False
C2:000001|048h,C2:000001,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-03 19:00:00+00:00,48,2022-01-03 18:00:00+00:00,2022-01-03 18:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,46585.5,46472.73,-0.0024236449629747,3761.36,3752.4,-0.0023849588613586,-0.0024043019121666,3.868610161615344e-05,True,-0.0207070431252618,False
C2:000002|048h,C2:000002,C2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-04 18:00:00+00:00,48,2022-01-04 17:00:00+00:00,2022-01-04 17:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,46765.6,46555.01,-0.0045132657720265,3851.68,3838.3,-0.0034798565150961,-0.0039965611435613,0.0010334092569303,True,-0.0153621675792579,False
C2:000003|024h,C2:000003,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-09 20:00:00+00:00,2022-02-09 21:00:00+00:00,2022-02-10 21:00:00+00:00,24,2022-02-10 20:00:00+00:00,2022-02-10 20:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,44362.5,44102.4,-0.0058803152319177,3121.38,3111.59,-0.0031413621598594,-0.0045108386958886,0.0027389530720583,True,-0.0539099791766778,False
C2:000003|048h,C2:000003,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-09 20:00:00+00:00,2022-02-09 21:00:00+00:00,2022-02-11 21:00:00+00:00,48,2022-02-11 20:00:00+00:00,2022-02-11 20:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,42743.7,42338.66,-0.0095211994553128,2991.59,2917.46,-0.0250916439207954,-0.0173064216880541,0.0155704444654825,True,-0.0128259554283843,False
C2:000004|024h,C2:000004,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-16 00:00:00+00:00,24,2022-02-15 23:00:00+00:00,2022-02-15 23:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,44174.2,44544.86,0.0083558630272848,3125.83,3183.52,0.0182876549258717,0.0133217589765783,0.0099317918985868,True,-0.1383523184742806,False
C2:000005|024h,C2:000005,C2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,2022-02-16 02:00:00+00:00,2022-02-16 02:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,43986.1,44068.38,0.0018688435602011,3138.04,3154.99,0.0053869252138526,0.0036278843870268,0.0035180816536514,True,-0.0726231073523394,False
C2:000006|024h,C2:000006,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,2022-02-16 02:00:00+00:00,2022-02-16 02:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,43986.1,44068.38,0.0018688435602011,3138.04,3154.99,0.0053869252138526,0.0036278843870268,0.0035180816536514,True,-0.0729755569011122,False
C2:000007|024h,C2:000007,C2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,2022-02-16 02:00:00+00:00,2022-02-16 02:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,43986.1,44068.38,0.0018688435602011,3138.04,3154.99,0.0053869252138526,0.0036278843870268,0.0035180816536514,True,-0.0797632195934818,False
