cohort,year,strategy_return,equal_weight_return,btc_return,equal_weight_upside_capture,btc_upside_capture,high_opportunity_year,bull_adequacy_pass
PRIMARY_LONG_HISTORY,2020,0.5850342726464852,3.0051694918746916,2.3400941813511666,0.1946759656080256,0.25000458413545024,True,False
PRIMARY_LONG_HISTORY,2021,0.7577086645773088,3.867541612021184,0.6323346531292329,0.19591480598998104,1.1982716127095643,True,False
PRIMARY_LONG_HISTORY,2022,-0.010163881454173351,-0.7488903487596333,-0.6476431590920666,,,False,True
PRIMARY_LONG_HISTORY,2023,0.056851334601081716,1.1950918934470578,1.538283174434922,0.047570680474706285,0.03695765223588672,False,True
PRIMARY_LONG_HISTORY,2024,0.22313823036431568,0.56399577165071,1.2018108737845643,0.39563812634841544,0.18566834036177582,False,True
TRANSFER_COHORT,2023,0.2842629326386983,1.4326474212752593,1.5278392562603091,0.19841792782879122,0.18605552349432913,False,True
TRANSFER_COHORT,2024,0.010817149615397703,0.3519568927687189,1.2018108737845647,0.030734302517285737,0.00900070872327352,False,True
