slice_type,slice_value,variant_id,universe_id,cost_multiplier,period_id,trade_count,triggered_trade_count,total_control_net_pnl,total_shadow_net_pnl,total_delta_net_pnl
CONTROL_EXIT_REASON,MAX_HOLD_168H,CONTROL_NO_RD37_EXIT,C2,1.0,ROBUSTNESS_2023,60,0,83231.97562877541,83231.97562877541,0.0
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_DOWNSIDE_STRESS_SHADOW,C2,1.0,ROBUSTNESS_2023,60,59,83231.97562877541,17872.35846369419,-65359.61716508123
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_SELL_FLOW_IMPULSE_SHADOW,C2,1.0,ROBUSTNESS_2023,60,60,83231.97562877541,1191.420750416385,-82040.55487835903
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_FAILED_RECOVERY_SHADOW,C2,1.0,ROBUSTNESS_2023,60,60,83231.97562877541,17554.86762337508,-65677.10800540034
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_QUALIFIED_STRESS_UNION_SHADOW,C2,1.0,ROBUSTNESS_2023,60,60,83231.97562877541,2504.8820844728125,-80727.0935443026
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,CONTROL_NO_RD37_EXIT,C2,1.0,ROBUSTNESS_2023,64,0,-48738.14145601201,-48738.14145601201,0.0
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_DOWNSIDE_STRESS_SHADOW,C2,1.0,ROBUSTNESS_2023,64,60,-48738.14145601201,-8408.45313187832,40329.68832413369
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_SELL_FLOW_IMPULSE_SHADOW,C2,1.0,ROBUSTNESS_2023,64,64,-48738.14145601201,-6771.400054980391,41966.74140103161
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_FAILED_RECOVERY_SHADOW,C2,1.0,ROBUSTNESS_2023,64,64,-48738.14145601201,-4229.5889624410065,44508.552493571
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_QUALIFIED_STRESS_UNION_SHADOW,C2,1.0,ROBUSTNESS_2023,64,64,-48738.14145601201,-5068.864995622394,43669.276460389614
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,CONTROL_NO_RD37_EXIT,C2,2.0,ROBUSTNESS_2022,24,0,-22894.602386136678,-22894.602386136678,0.0
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_DOWNSIDE_STRESS_SHADOW,C2,2.0,ROBUSTNESS_2022,24,22,-22894.602386136678,-4921.579249299843,17973.023136836837
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_SELL_FLOW_IMPULSE_SHADOW,C2,2.0,ROBUSTNESS_2022,24,24,-22894.602386136678,-4531.126635735311,18363.47575040137
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_FAILED_RECOVERY_SHADOW,C2,2.0,ROBUSTNESS_2022,24,24,-22894.602386136678,-799.4638268963556,22095.138559240324
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_QUALIFIED_STRESS_UNION_SHADOW,C2,2.0,ROBUSTNESS_2022,24,24,-22894.602386136678,-4131.425669491144,18763.176716645536
CONTROL_EXIT_REASON,MAX_HOLD_168H,CONTROL_NO_RD37_EXIT,C2,2.0,ROBUSTNESS_2022,21,0,7233.385586339268,7233.385586339268,0.0
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_DOWNSIDE_STRESS_SHADOW,C2,2.0,ROBUSTNESS_2022,21,21,7233.385586339268,8238.875382601263,1005.4897962619912
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_SELL_FLOW_IMPULSE_SHADOW,C2,2.0,ROBUSTNESS_2022,21,21,7233.385586339268,752.5947925334074,-6480.790793805861
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_FAILED_RECOVERY_SHADOW,C2,2.0,ROBUSTNESS_2022,21,21,7233.385586339268,3511.4012537986587,-3721.9843325406105
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_QUALIFIED_STRESS_UNION_SHADOW,C2,2.0,ROBUSTNESS_2022,21,21,7233.385586339268,1032.1080380239769,-6201.277548315291
CONTROL_EXIT_REASON,MAX_HOLD_168H,CONTROL_NO_RD37_EXIT,C2,2.0,ROBUSTNESS_2023,60,0,76714.66858879259,76714.66858879259,0.0
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_DOWNSIDE_STRESS_SHADOW,C2,2.0,ROBUSTNESS_2023,60,59,76714.66858879259,14616.629480319889,-62098.039108472694
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_SELL_FLOW_IMPULSE_SHADOW,C2,2.0,ROBUSTNESS_2023,60,60,76714.66858879259,-1263.5435922809495,-77978.21218107354
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_FAILED_RECOVERY_SHADOW,C2,2.0,ROBUSTNESS_2023,60,60,76714.66858879259,14331.81280923882,-62382.855779553756
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_QUALIFIED_STRESS_UNION_SHADOW,C2,2.0,ROBUSTNESS_2023,60,60,76714.66858879259,2.353196216974368,-76712.3153925756
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,CONTROL_NO_RD37_EXIT,C2,2.0,ROBUSTNESS_2023,64,0,-49024.96987471693,-49024.96987471693,0.0
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_DOWNSIDE_STRESS_SHADOW,C2,2.0,ROBUSTNESS_2023,64,60,-49024.96987471693,-10612.374321359306,38412.59555335762
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_SELL_FLOW_IMPULSE_SHADOW,C2,2.0,ROBUSTNESS_2023,64,64,-49024.96987471693,-9017.267593533827,40007.702281183105
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_FAILED_RECOVERY_SHADOW,C2,2.0,ROBUSTNESS_2023,64,64,-49024.96987471693,-6676.9638538275885,42348.00602088934
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_QUALIFIED_STRESS_UNION_SHADOW,C2,2.0,ROBUSTNESS_2023,64,64,-49024.96987471693,-7433.258552722789,41591.71132199414
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,CONTROL_NO_RD37_EXIT,D2,1.0,ROBUSTNESS_2022,24,0,-22167.87875513458,-22167.87875513458,0.0
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_DOWNSIDE_STRESS_SHADOW,D2,1.0,ROBUSTNESS_2022,24,22,-22167.87875513458,-4016.624171614688,18151.254583519894
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,1.0,ROBUSTNESS_2022,24,24,-22167.87875513458,-3608.0295768795404,18559.84917825504
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_FAILED_RECOVERY_SHADOW,D2,1.0,ROBUSTNESS_2022,24,24,-22167.87875513458,173.7569555330383,22341.63571066762
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2022,24,24,-22167.87875513458,-3204.625882931332,18963.25287220325
CONTROL_EXIT_REASON,MAX_HOLD_168H,CONTROL_NO_RD37_EXIT,D2,1.0,ROBUSTNESS_2022,21,0,8172.954034516013,8172.954034516013,0.0
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_DOWNSIDE_STRESS_SHADOW,D2,1.0,ROBUSTNESS_2022,21,21,8172.954034516013,9175.9665613303,1003.0125268142881
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,1.0,ROBUSTNESS_2022,21,21,8172.954034516013,1614.9486352735994,-6558.005399242414
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_FAILED_RECOVERY_SHADOW,D2,1.0,ROBUSTNESS_2022,21,21,8172.954034516013,4402.5558134377325,-3770.3982210782806
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2022,21,21,8172.954034516013,1895.8084427964914,-6277.145591719522
CONTROL_EXIT_REASON,MAX_HOLD_168H,CONTROL_NO_RD37_EXIT,D2,1.0,ROBUSTNESS_2023,60,0,107338.65289922412,107338.65289922412,0.0
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_DOWNSIDE_STRESS_SHADOW,D2,1.0,ROBUSTNESS_2023,60,59,107338.65289922412,19927.487717541117,-87411.165181683
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,1.0,ROBUSTNESS_2023,60,60,107338.65289922412,511.14083720580516,-106827.51206201832
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_FAILED_RECOVERY_SHADOW,D2,1.0,ROBUSTNESS_2023,60,60,107338.65289922412,17370.08054490111,-89968.57235432303
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2023,60,60,107338.65289922412,1889.8101844538478,-105448.84271477029
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,CONTROL_NO_RD37_EXIT,D2,1.0,ROBUSTNESS_2023,67,0,-49898.45320604932,-49898.45320604932,0.0
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_DOWNSIDE_STRESS_SHADOW,D2,1.0,ROBUSTNESS_2023,67,63,-49898.45320604932,-9342.48203646644,40555.97116958289
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,1.0,ROBUSTNESS_2023,67,67,-49898.45320604932,-6087.597369719984,43810.855836329334
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_FAILED_RECOVERY_SHADOW,D2,1.0,ROBUSTNESS_2023,67,67,-49898.45320604932,-5112.391231362546,44786.061974686774
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2023,67,67,-49898.45320604932,-4288.473398884811,45609.97980716451
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,CONTROL_NO_RD37_EXIT,D2,2.0,ROBUSTNESS_2022,24,0,-22894.602386136678,-22894.602386136678,0.0
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_DOWNSIDE_STRESS_SHADOW,D2,2.0,ROBUSTNESS_2022,24,22,-22894.602386136678,-4921.579249299843,17973.023136836837
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,2.0,ROBUSTNESS_2022,24,24,-22894.602386136678,-4531.126635735311,18363.47575040137
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_FAILED_RECOVERY_SHADOW,D2,2.0,ROBUSTNESS_2022,24,24,-22894.602386136678,-799.4638268963556,22095.138559240324
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2022,24,24,-22894.602386136678,-4131.425669491144,18763.176716645536
CONTROL_EXIT_REASON,MAX_HOLD_168H,CONTROL_NO_RD37_EXIT,D2,2.0,ROBUSTNESS_2022,21,0,7233.385586339268,7233.385586339268,0.0
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_DOWNSIDE_STRESS_SHADOW,D2,2.0,ROBUSTNESS_2022,21,21,7233.385586339268,8238.875382601263,1005.4897962619912
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,2.0,ROBUSTNESS_2022,21,21,7233.385586339268,752.5947925334074,-6480.790793805861
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_FAILED_RECOVERY_SHADOW,D2,2.0,ROBUSTNESS_2022,21,21,7233.385586339268,3511.4012537986587,-3721.9843325406105
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2022,21,21,7233.385586339268,1032.1080380239769,-6201.277548315291
CONTROL_EXIT_REASON,MAX_HOLD_168H,CONTROL_NO_RD37_EXIT,D2,2.0,ROBUSTNESS_2023,60,0,99561.0812423008,99561.0812423008,0.0
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_DOWNSIDE_STRESS_SHADOW,D2,2.0,ROBUSTNESS_2023,60,59,99561.0812423008,16576.819093359438,-82984.26214894134
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,2.0,ROBUSTNESS_2023,60,60,99561.0812423008,-1934.1440857386056,-101495.2253280394
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_FAILED_RECOVERY_SHADOW,D2,2.0,ROBUSTNESS_2023,60,60,99561.0812423008,14129.381998873987,-85431.69924342682
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2023,60,60,99561.0812423008,-607.090147736989,-100168.17139003778
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,CONTROL_NO_RD37_EXIT,D2,2.0,ROBUSTNESS_2023,67,0,-50341.578326553674,-50341.578326553674,0.0
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_DOWNSIDE_STRESS_SHADOW,D2,2.0,ROBUSTNESS_2023,67,63,-50341.578326553674,-11634.464316331765,38707.114010221914
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,2.0,ROBUSTNESS_2023,67,67,-50341.578326553674,-8548.630699037907,41792.94762751577
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_FAILED_RECOVERY_SHADOW,D2,2.0,ROBUSTNESS_2023,67,67,-50341.578326553674,-7643.642121859085,42697.9362046946
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2023,67,67,-50341.578326553674,-6868.570231083006,43473.00809547068
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,CONTROL_NO_RD37_EXIT,E2,1.0,ROBUSTNESS_2022,24,0,-22167.87875513458,-22167.87875513458,0.0
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_DOWNSIDE_STRESS_SHADOW,E2,1.0,ROBUSTNESS_2022,24,22,-22167.87875513458,-4016.624171614688,18151.254583519894
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,1.0,ROBUSTNESS_2022,24,24,-22167.87875513458,-3608.0295768795404,18559.84917825504
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_FAILED_RECOVERY_SHADOW,E2,1.0,ROBUSTNESS_2022,24,24,-22167.87875513458,173.7569555330383,22341.63571066762
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2022,24,24,-22167.87875513458,-3204.625882931332,18963.25287220325
CONTROL_EXIT_REASON,MAX_HOLD_168H,CONTROL_NO_RD37_EXIT,E2,1.0,ROBUSTNESS_2022,21,0,8172.954034516013,8172.954034516013,0.0
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_DOWNSIDE_STRESS_SHADOW,E2,1.0,ROBUSTNESS_2022,21,21,8172.954034516013,9175.9665613303,1003.0125268142881
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,1.0,ROBUSTNESS_2022,21,21,8172.954034516013,1614.9486352735994,-6558.005399242414
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_FAILED_RECOVERY_SHADOW,E2,1.0,ROBUSTNESS_2022,21,21,8172.954034516013,4402.5558134377325,-3770.3982210782806
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2022,21,21,8172.954034516013,1895.8084427964914,-6277.145591719522
CONTROL_EXIT_REASON,MAX_HOLD_168H,CONTROL_NO_RD37_EXIT,E2,1.0,ROBUSTNESS_2023,60,0,95565.6142827212,95565.6142827212,0.0
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_DOWNSIDE_STRESS_SHADOW,E2,1.0,ROBUSTNESS_2023,60,59,95565.6142827212,17662.685345909926,-77902.9289368113
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,1.0,ROBUSTNESS_2023,60,60,95565.6142827212,704.11800843834,-94861.49627428288
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_FAILED_RECOVERY_SHADOW,E2,1.0,ROBUSTNESS_2023,60,60,95565.6142827212,16139.680540414027,-79425.93374230718
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2023,60,60,95565.6142827212,1859.7298789109147,-93705.8844038103
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,CONTROL_NO_RD37_EXIT,E2,1.0,ROBUSTNESS_2023,66,0,-51751.608885661284,-51751.608885661284,0.0
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_DOWNSIDE_STRESS_SHADOW,E2,1.0,ROBUSTNESS_2023,66,62,-51751.608885661284,-7507.374299438164,44244.234586223116
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,1.0,ROBUSTNESS_2023,66,66,-51751.608885661284,-6129.897801426907,45621.711084234375
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_FAILED_RECOVERY_SHADOW,E2,1.0,ROBUSTNESS_2023,66,66,-51751.608885661284,-3573.377129946496,48178.23175571479
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2023,66,66,-51751.608885661284,-4377.076536770953,47374.53234889034
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,CONTROL_NO_RD37_EXIT,E2,2.0,ROBUSTNESS_2022,24,0,-22894.602386136678,-22894.602386136678,0.0
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_DOWNSIDE_STRESS_SHADOW,E2,2.0,ROBUSTNESS_2022,24,22,-22894.602386136678,-4921.579249299843,17973.023136836837
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,2.0,ROBUSTNESS_2022,24,24,-22894.602386136678,-4531.126635735311,18363.47575040137
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_FAILED_RECOVERY_SHADOW,E2,2.0,ROBUSTNESS_2022,24,24,-22894.602386136678,-799.4638268963556,22095.138559240324
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2022,24,24,-22894.602386136678,-4131.425669491144,18763.176716645536
CONTROL_EXIT_REASON,MAX_HOLD_168H,CONTROL_NO_RD37_EXIT,E2,2.0,ROBUSTNESS_2022,21,0,7233.385586339268,7233.385586339268,0.0
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_DOWNSIDE_STRESS_SHADOW,E2,2.0,ROBUSTNESS_2022,21,21,7233.385586339268,8238.875382601263,1005.4897962619912
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,2.0,ROBUSTNESS_2022,21,21,7233.385586339268,752.5947925334074,-6480.790793805861
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_FAILED_RECOVERY_SHADOW,E2,2.0,ROBUSTNESS_2022,21,21,7233.385586339268,3511.4012537986587,-3721.9843325406105
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2022,21,21,7233.385586339268,1032.1080380239769,-6201.277548315291
CONTROL_EXIT_REASON,MAX_HOLD_168H,CONTROL_NO_RD37_EXIT,E2,2.0,ROBUSTNESS_2023,60,0,88438.73759873968,88438.73759873968,0.0
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_DOWNSIDE_STRESS_SHADOW,E2,2.0,ROBUSTNESS_2023,60,59,88438.73759873968,14506.883535042909,-73931.85406369678
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,2.0,ROBUSTNESS_2023,60,60,88438.73759873968,-1674.7376832714303,-90113.47528201112
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_FAILED_RECOVERY_SHADOW,E2,2.0,ROBUSTNESS_2023,60,60,88438.73759873968,13023.539549299965,-75415.19804943973
CONTROL_EXIT_REASON,MAX_HOLD_168H,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2023,60,60,88438.73759873968,-556.1064272250774,-88994.84402596479
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,CONTROL_NO_RD37_EXIT,E2,2.0,ROBUSTNESS_2023,66,0,-52035.91052099008,-52035.91052099008,0.0
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_DOWNSIDE_STRESS_SHADOW,E2,2.0,ROBUSTNESS_2023,66,62,-52035.91052099008,-9873.681604988078,42162.22891600201
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,2.0,ROBUSTNESS_2023,66,66,-52035.91052099008,-8520.527723096744,43515.38279789333
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_FAILED_RECOVERY_SHADOW,E2,2.0,ROBUSTNESS_2023,66,66,-52035.91052099008,-6156.576792869992,45879.3337281201
CONTROL_EXIT_REASON,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2023,66,66,-52035.91052099008,-6889.006945537586,45146.9035754525
