slice_type,slice_value,variant_id,universe_id,cost_multiplier,period_id,trade_count,triggered_trade_count,total_control_net_pnl,total_shadow_net_pnl,total_delta_net_pnl
SUPPORT_FAMILY_BUCKET,RS,RD37_FAILED_RECOVERY_SHADOW,C2,2.0,ROBUSTNESS_2023,29,29,1415.9689045306077,2830.5353593400887,1414.5664548094792
SUPPORT_FAMILY_BUCKET,RS,RD37_QUALIFIED_STRESS_UNION_SHADOW,C2,2.0,ROBUSTNESS_2023,29,29,1415.9689045306077,-1148.005073508127,-2563.973978038739
SUPPORT_FAMILY_BUCKET,MB,CONTROL_NO_RD37_EXIT,D2,1.0,ROBUSTNESS_2022,37,0,-14636.955594759162,-14636.955594759162,0.0
SUPPORT_FAMILY_BUCKET,MB,RD37_DOWNSIDE_STRESS_SHADOW,D2,1.0,ROBUSTNESS_2022,37,35,-14636.955594759162,2145.7970712287906,16782.75266598795
SUPPORT_FAMILY_BUCKET,MB,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,1.0,ROBUSTNESS_2022,37,37,-14636.955594759162,-2285.8656376474764,12351.089957111686
SUPPORT_FAMILY_BUCKET,MB,RD37_FAILED_RECOVERY_SHADOW,D2,1.0,ROBUSTNESS_2022,37,37,-14636.955594759162,3492.7471118527365,18129.7027066119
SUPPORT_FAMILY_BUCKET,MB,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2022,37,37,-14636.955594759162,-1948.8711887668178,12688.084405992347
SUPPORT_FAMILY_BUCKET,RS,CONTROL_NO_RD37_EXIT,D2,1.0,ROBUSTNESS_2022,8,0,642.030874140595,642.030874140595,0.0
SUPPORT_FAMILY_BUCKET,RS,RD37_DOWNSIDE_STRESS_SHADOW,D2,1.0,ROBUSTNESS_2022,8,8,642.030874140595,3013.545318486822,2371.514444346228
SUPPORT_FAMILY_BUCKET,RS,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,1.0,ROBUSTNESS_2022,8,8,642.030874140595,292.7846960415354,-349.2461780990586
SUPPORT_FAMILY_BUCKET,RS,RD37_FAILED_RECOVERY_SHADOW,D2,1.0,ROBUSTNESS_2022,8,8,642.030874140595,1083.5656571180352,441.5347829774407
SUPPORT_FAMILY_BUCKET,RS,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2022,8,8,642.030874140595,640.0537486319774,-1.9771255086168367
SUPPORT_FAMILY_BUCKET,MB,CONTROL_NO_RD37_EXIT,D2,1.0,ROBUSTNESS_2023,90,0,23323.75997480337,23323.75997480337,0.0
SUPPORT_FAMILY_BUCKET,MB,RD37_DOWNSIDE_STRESS_SHADOW,D2,1.0,ROBUSTNESS_2023,90,87,23323.75997480337,4361.960472788618,-18961.79950201476
SUPPORT_FAMILY_BUCKET,MB,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,1.0,ROBUSTNESS_2023,90,90,23323.75997480337,-6249.89211683697,-29573.652091640346
SUPPORT_FAMILY_BUCKET,MB,RD37_FAILED_RECOVERY_SHADOW,D2,1.0,ROBUSTNESS_2023,90,90,23323.75997480337,4885.538281996934,-18438.221692806448
SUPPORT_FAMILY_BUCKET,MB,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2023,90,90,23323.75997480337,-2655.382385840915,-25979.142360644295
SUPPORT_FAMILY_BUCKET,OVERLAP,CONTROL_NO_RD37_EXIT,D2,1.0,ROBUSTNESS_2023,4,0,-1063.7878333494632,-1063.7878333494632,0.0
SUPPORT_FAMILY_BUCKET,OVERLAP,RD37_DOWNSIDE_STRESS_SHADOW,D2,1.0,ROBUSTNESS_2023,4,4,-1063.7878333494632,-521.2960526128351,542.4917807366282
SUPPORT_FAMILY_BUCKET,OVERLAP,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,1.0,ROBUSTNESS_2023,4,4,-1063.7878333494632,-623.8173435373935,439.97048981206973
SUPPORT_FAMILY_BUCKET,OVERLAP,RD37_FAILED_RECOVERY_SHADOW,D2,1.0,ROBUSTNESS_2023,4,4,-1063.7878333494632,-5.663207032618892,1058.1246263168446
SUPPORT_FAMILY_BUCKET,OVERLAP,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2023,4,4,-1063.7878333494632,-519.4354224650974,544.3524108843659
SUPPORT_FAMILY_BUCKET,RS,CONTROL_NO_RD37_EXIT,D2,1.0,ROBUSTNESS_2023,33,0,35180.22755172089,35180.22755172089,0.0
SUPPORT_FAMILY_BUCKET,RS,RD37_DOWNSIDE_STRESS_SHADOW,D2,1.0,ROBUSTNESS_2023,33,31,35180.22755172089,6744.3412608988965,-28435.886290821996
SUPPORT_FAMILY_BUCKET,RS,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,1.0,ROBUSTNESS_2023,33,33,35180.22755172089,1297.2529278601853,-33882.974623860704
SUPPORT_FAMILY_BUCKET,RS,RD37_FAILED_RECOVERY_SHADOW,D2,1.0,ROBUSTNESS_2023,33,33,35180.22755172089,7377.814238574247,-27802.413313146644
SUPPORT_FAMILY_BUCKET,RS,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2023,33,33,35180.22755172089,776.1545938750487,-34404.07295784584
SUPPORT_FAMILY_BUCKET,MB,CONTROL_NO_RD37_EXIT,D2,2.0,ROBUSTNESS_2022,37,0,-15963.246038174888,-15963.246038174888,0.0
SUPPORT_FAMILY_BUCKET,MB,RD37_DOWNSIDE_STRESS_SHADOW,D2,2.0,ROBUSTNESS_2022,37,35,-15963.246038174888,659.0698506973091,16622.3158888722
SUPPORT_FAMILY_BUCKET,MB,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,2.0,ROBUSTNESS_2022,37,37,-15963.246038174888,-3739.995087547074,12223.250950627815
SUPPORT_FAMILY_BUCKET,MB,RD37_FAILED_RECOVERY_SHADOW,D2,2.0,ROBUSTNESS_2022,37,37,-15963.246038174888,1965.8482579838633,17929.09429615875
SUPPORT_FAMILY_BUCKET,MB,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2022,37,37,-15963.246038174888,-3406.354378508002,12556.891659666886
SUPPORT_FAMILY_BUCKET,RS,CONTROL_NO_RD37_EXIT,D2,2.0,ROBUSTNESS_2022,8,0,302.02923837747835,302.02923837747835,0.0
SUPPORT_FAMILY_BUCKET,RS,RD37_DOWNSIDE_STRESS_SHADOW,D2,2.0,ROBUSTNESS_2022,8,8,302.02923837747835,2658.2262826041106,2356.197044226632
SUPPORT_FAMILY_BUCKET,RS,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,2.0,ROBUSTNESS_2022,8,8,302.02923837747835,-38.53675565482911,-340.5659940323076
SUPPORT_FAMILY_BUCKET,RS,RD37_FAILED_RECOVERY_SHADOW,D2,2.0,ROBUSTNESS_2022,8,8,302.02923837747835,746.0891689184393,444.0599305409612
SUPPORT_FAMILY_BUCKET,RS,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2022,8,8,302.02923837747835,307.0367470408355,5.007508663357385
SUPPORT_FAMILY_BUCKET,MB,CONTROL_NO_RD37_EXIT,D2,2.0,ROBUSTNESS_2023,90,0,18794.79827674946,18794.79827674946,0.0
SUPPORT_FAMILY_BUCKET,MB,RD37_DOWNSIDE_STRESS_SHADOW,D2,2.0,ROBUSTNESS_2023,90,87,18794.79827674946,572.0601932157626,-18222.738083533695
SUPPORT_FAMILY_BUCKET,MB,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,2.0,ROBUSTNESS_2023,90,90,18794.79827674946,-9522.992366010347,-28317.790642759806
SUPPORT_FAMILY_BUCKET,MB,RD37_FAILED_RECOVERY_SHADOW,D2,2.0,ROBUSTNESS_2023,90,90,18794.79827674946,1091.128297959092,-17703.669978790364
SUPPORT_FAMILY_BUCKET,MB,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2023,90,90,18794.79827674946,-6106.230667232529,-24901.02894398199
SUPPORT_FAMILY_BUCKET,OVERLAP,CONTROL_NO_RD37_EXIT,D2,2.0,ROBUSTNESS_2023,4,0,-1186.8913116319472,-1186.8913116319472,0.0
SUPPORT_FAMILY_BUCKET,OVERLAP,RD37_DOWNSIDE_STRESS_SHADOW,D2,2.0,ROBUSTNESS_2023,4,4,-1186.8913116319472,-684.0358023065228,502.85550932542435
SUPPORT_FAMILY_BUCKET,OVERLAP,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,2.0,ROBUSTNESS_2023,4,4,-1186.8913116319472,-778.1828967715697,408.7084148603775
SUPPORT_FAMILY_BUCKET,OVERLAP,RD37_FAILED_RECOVERY_SHADOW,D2,2.0,ROBUSTNESS_2023,4,4,-1186.8913116319472,-175.6226705978569,1011.2686410340903
SUPPORT_FAMILY_BUCKET,OVERLAP,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2023,4,4,-1186.8913116319472,-678.8091527784412,508.08215885350603
SUPPORT_FAMILY_BUCKET,RS,CONTROL_NO_RD37_EXIT,D2,2.0,ROBUSTNESS_2023,33,0,31611.595950629606,31611.595950629606,0.0
SUPPORT_FAMILY_BUCKET,RS,RD37_DOWNSIDE_STRESS_SHADOW,D2,2.0,ROBUSTNESS_2023,33,31,31611.595950629606,5054.330386118432,-26557.265564511174
SUPPORT_FAMILY_BUCKET,RS,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,2.0,ROBUSTNESS_2023,33,33,31611.595950629606,-181.59952199459664,-31793.195472624204
SUPPORT_FAMILY_BUCKET,RS,RD37_FAILED_RECOVERY_SHADOW,D2,2.0,ROBUSTNESS_2023,33,33,31611.595950629606,5570.234249653667,-26041.36170097594
SUPPORT_FAMILY_BUCKET,RS,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2023,33,33,31611.595950629606,-690.6205588090239,-32302.21650943863
SUPPORT_FAMILY_BUCKET,MB,CONTROL_NO_RD37_EXIT,E2,1.0,ROBUSTNESS_2022,37,0,-14636.955594759162,-14636.955594759162,0.0
SUPPORT_FAMILY_BUCKET,MB,RD37_DOWNSIDE_STRESS_SHADOW,E2,1.0,ROBUSTNESS_2022,37,35,-14636.955594759162,2145.7970712287906,16782.75266598795
SUPPORT_FAMILY_BUCKET,MB,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,1.0,ROBUSTNESS_2022,37,37,-14636.955594759162,-2285.8656376474764,12351.089957111686
SUPPORT_FAMILY_BUCKET,MB,RD37_FAILED_RECOVERY_SHADOW,E2,1.0,ROBUSTNESS_2022,37,37,-14636.955594759162,3492.7471118527365,18129.7027066119
SUPPORT_FAMILY_BUCKET,MB,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2022,37,37,-14636.955594759162,-1948.8711887668178,12688.084405992347
SUPPORT_FAMILY_BUCKET,RS,CONTROL_NO_RD37_EXIT,E2,1.0,ROBUSTNESS_2022,8,0,642.030874140595,642.030874140595,0.0
SUPPORT_FAMILY_BUCKET,RS,RD37_DOWNSIDE_STRESS_SHADOW,E2,1.0,ROBUSTNESS_2022,8,8,642.030874140595,3013.545318486822,2371.514444346228
SUPPORT_FAMILY_BUCKET,RS,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,1.0,ROBUSTNESS_2022,8,8,642.030874140595,292.7846960415354,-349.2461780990586
SUPPORT_FAMILY_BUCKET,RS,RD37_FAILED_RECOVERY_SHADOW,E2,1.0,ROBUSTNESS_2022,8,8,642.030874140595,1083.5656571180352,441.5347829774407
SUPPORT_FAMILY_BUCKET,RS,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2022,8,8,642.030874140595,640.0537486319774,-1.9771255086168367
SUPPORT_FAMILY_BUCKET,MB,CONTROL_NO_RD37_EXIT,E2,1.0,ROBUSTNESS_2023,90,0,35645.27077985269,35645.27077985269,0.0
SUPPORT_FAMILY_BUCKET,MB,RD37_DOWNSIDE_STRESS_SHADOW,E2,1.0,ROBUSTNESS_2023,90,87,35645.27077985269,7802.2341897350025,-27843.03659011769
SUPPORT_FAMILY_BUCKET,MB,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,1.0,ROBUSTNESS_2023,90,90,35645.27077985269,-4176.903104941561,-39822.173884794254
SUPPORT_FAMILY_BUCKET,MB,RD37_FAILED_RECOVERY_SHADOW,E2,1.0,ROBUSTNESS_2023,90,90,35645.27077985269,8398.301840913884,-27246.968938938808
SUPPORT_FAMILY_BUCKET,MB,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2023,90,90,35645.27077985269,-1445.5675648100125,-37090.838344662705
SUPPORT_FAMILY_BUCKET,OVERLAP,CONTROL_NO_RD37_EXIT,E2,1.0,ROBUSTNESS_2023,5,0,-1198.4203317264446,-1198.4203317264446,0.0
SUPPORT_FAMILY_BUCKET,OVERLAP,RD37_DOWNSIDE_STRESS_SHADOW,E2,1.0,ROBUSTNESS_2023,5,5,-1198.4203317264446,-713.1502603320323,485.2700713944125
SUPPORT_FAMILY_BUCKET,OVERLAP,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,1.0,ROBUSTNESS_2023,5,5,-1198.4203317264446,-1226.0754617713512,-27.655130044906514
SUPPORT_FAMILY_BUCKET,OVERLAP,RD37_FAILED_RECOVERY_SHADOW,E2,1.0,ROBUSTNESS_2023,5,5,-1198.4203317264446,-52.71386428687016,1145.7064674395747
SUPPORT_FAMILY_BUCKET,OVERLAP,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2023,5,5,-1198.4203317264446,-711.2896301842945,487.1307015421502
SUPPORT_FAMILY_BUCKET,RS,CONTROL_NO_RD37_EXIT,E2,1.0,ROBUSTNESS_2023,31,0,9367.154948933687,9367.154948933687,0.0
SUPPORT_FAMILY_BUCKET,RS,RD37_DOWNSIDE_STRESS_SHADOW,E2,1.0,ROBUSTNESS_2023,31,29,9367.154948933687,3066.2271170687914,-6300.927831864894
SUPPORT_FAMILY_BUCKET,RS,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,1.0,ROBUSTNESS_2023,31,31,9367.154948933687,-22.80122627565612,-9389.956175209343
SUPPORT_FAMILY_BUCKET,RS,RD37_FAILED_RECOVERY_SHADOW,E2,1.0,ROBUSTNESS_2023,31,31,9367.154948933687,4220.715433840519,-5146.439515093169
SUPPORT_FAMILY_BUCKET,RS,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2023,31,31,9367.154948933687,-360.48946286573266,-9727.644411799418
SUPPORT_FAMILY_BUCKET,MB,CONTROL_NO_RD37_EXIT,E2,2.0,ROBUSTNESS_2022,37,0,-15963.246038174888,-15963.246038174888,0.0
SUPPORT_FAMILY_BUCKET,MB,RD37_DOWNSIDE_STRESS_SHADOW,E2,2.0,ROBUSTNESS_2022,37,35,-15963.246038174888,659.0698506973091,16622.3158888722
SUPPORT_FAMILY_BUCKET,MB,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,2.0,ROBUSTNESS_2022,37,37,-15963.246038174888,-3739.995087547074,12223.250950627815
SUPPORT_FAMILY_BUCKET,MB,RD37_FAILED_RECOVERY_SHADOW,E2,2.0,ROBUSTNESS_2022,37,37,-15963.246038174888,1965.8482579838633,17929.09429615875
SUPPORT_FAMILY_BUCKET,MB,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2022,37,37,-15963.246038174888,-3406.354378508002,12556.891659666886
SUPPORT_FAMILY_BUCKET,RS,CONTROL_NO_RD37_EXIT,E2,2.0,ROBUSTNESS_2022,8,0,302.02923837747835,302.02923837747835,0.0
SUPPORT_FAMILY_BUCKET,RS,RD37_DOWNSIDE_STRESS_SHADOW,E2,2.0,ROBUSTNESS_2022,8,8,302.02923837747835,2658.2262826041106,2356.197044226632
SUPPORT_FAMILY_BUCKET,RS,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,2.0,ROBUSTNESS_2022,8,8,302.02923837747835,-38.53675565482911,-340.5659940323076
SUPPORT_FAMILY_BUCKET,RS,RD37_FAILED_RECOVERY_SHADOW,E2,2.0,ROBUSTNESS_2022,8,8,302.02923837747835,746.0891689184393,444.0599305409612
SUPPORT_FAMILY_BUCKET,RS,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2022,8,8,302.02923837747835,307.0367470408355,5.007508663357385
SUPPORT_FAMILY_BUCKET,MB,CONTROL_NO_RD37_EXIT,E2,2.0,ROBUSTNESS_2023,90,0,30424.99109445134,30424.99109445134,0.0
SUPPORT_FAMILY_BUCKET,MB,RD37_DOWNSIDE_STRESS_SHADOW,E2,2.0,ROBUSTNESS_2023,90,87,30424.99109445134,3835.0303748851466,-26589.960719566196
SUPPORT_FAMILY_BUCKET,MB,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,2.0,ROBUSTNESS_2023,90,90,30424.99109445134,-7522.953245554548,-37947.944340005895
SUPPORT_FAMILY_BUCKET,MB,RD37_FAILED_RECOVERY_SHADOW,E2,2.0,ROBUSTNESS_2023,90,90,30424.99109445134,4404.19123721712,-26020.799857234222
SUPPORT_FAMILY_BUCKET,MB,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2023,90,90,30424.99109445134,-4917.260012089511,-35342.251106540854
SUPPORT_FAMILY_BUCKET,OVERLAP,CONTROL_NO_RD37_EXIT,E2,2.0,ROBUSTNESS_2023,5,0,-1357.0567776472221,-1357.0567776472221,0.0
SUPPORT_FAMILY_BUCKET,OVERLAP,RD37_DOWNSIDE_STRESS_SHADOW,E2,2.0,ROBUSTNESS_2023,5,5,-1357.0567776472221,-910.3821169752998,446.6746606719222
SUPPORT_FAMILY_BUCKET,OVERLAP,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,2.0,ROBUSTNESS_2023,5,5,-1357.0567776472221,-1387.1487799804943,-30.092002333271978
SUPPORT_FAMILY_BUCKET,OVERLAP,RD37_FAILED_RECOVERY_SHADOW,E2,2.0,ROBUSTNESS_2023,5,5,-1357.0567776472221,-266.8986925315864,1090.158085115636
SUPPORT_FAMILY_BUCKET,OVERLAP,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2023,5,5,-1357.0567776472221,-905.1554674472184,451.9013102000039
