slice_type,slice_value,variant_id,universe_id,cost_multiplier,period_id,trade_count,triggered_trade_count,total_control_net_pnl,total_shadow_net_pnl,total_delta_net_pnl
TRIGGER_FAMILY,SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,C2,2.0,ROBUSTNESS_2023,8,8,5281.681734051942,-1481.3564018220118,-6763.038135873954
TRIGGER_FAMILY,,CONTROL_NO_RD37_EXIT,D2,1.0,ROBUSTNESS_2022,45,0,-13994.924720618568,-13994.924720618568,0.0
TRIGGER_FAMILY,,RD37_DOWNSIDE_STRESS_SHADOW,D2,1.0,ROBUSTNESS_2022,2,0,-624.8631055817365,-624.8631055817365,0.0
TRIGGER_FAMILY,SELL_FLOW_IMPULSE,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,1.0,ROBUSTNESS_2022,45,45,-13994.924720618568,-1993.0809416059408,12001.84377901263
TRIGGER_FAMILY,FAILED_INTRAHOUR_RECOVERY,RD37_FAILED_RECOVERY_SHADOW,D2,1.0,ROBUSTNESS_2022,45,45,-13994.924720618568,4576.312768970772,18571.237489589344
TRIGGER_FAMILY,SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2022,9,9,-2520.4925120581643,-1206.7780906833182,1313.714421374846
TRIGGER_FAMILY,SELL_FLOW_IMPULSE,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2022,27,27,-15660.398434370754,-433.57693956031835,15226.821494810436
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS,RD37_DOWNSIDE_STRESS_SHADOW,D2,1.0,ROBUSTNESS_2022,43,43,-13370.061615036831,5784.205495297349,19154.26711033418
TRIGGER_FAMILY,FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2022,2,2,1804.0258788547558,252.3024563721334,-1551.7234224826223
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2022,3,3,911.070017317046,-136.24121097184172,-1047.3112282888878
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2022,2,2,2159.9440432542688,255.46660936983554,-1904.4774338844331
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2022,2,2,-689.0737136157217,-39.990264661331054,649.0834489543906
TRIGGER_FAMILY,,CONTROL_NO_RD37_EXIT,D2,1.0,ROBUSTNESS_2023,127,0,57440.199693174814,57440.199693174814,0.0
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS,RD37_DOWNSIDE_STRESS_SHADOW,D2,1.0,ROBUSTNESS_2023,122,122,55924.80199981047,9069.607987710342,-46855.19401210012
TRIGGER_FAMILY,SELL_FLOW_IMPULSE,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,1.0,ROBUSTNESS_2023,127,127,57440.199693174814,-5576.45653251418,-63016.65622568898
TRIGGER_FAMILY,FAILED_INTRAHOUR_RECOVERY,RD37_FAILED_RECOVERY_SHADOW,D2,1.0,ROBUSTNESS_2023,127,127,57440.199693174814,12257.689313538562,-45182.51037963625
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|SELL_FLOW_IMPULSE,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2023,6,6,4762.730117707243,-911.76259022796,-5674.492707935203
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2023,17,17,3204.524977092268,2478.7258091104322,-725.7991679818351
TRIGGER_FAMILY,SELL_FLOW_IMPULSE,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2023,78,78,34583.71745583506,-4907.498129601313,-39491.21558543638
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2023,11,11,7439.480459133996,666.1927289936647,-6773.28773014033
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2023,3,3,-2483.9643180555017,-287.2834916321013,2196.6808264234005
TRIGGER_FAMILY,,RD37_DOWNSIDE_STRESS_SHADOW,D2,1.0,ROBUSTNESS_2023,5,0,1515.3976933643403,1515.3976933643403,0.0
TRIGGER_FAMILY,FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2023,5,5,4613.110954113784,422.40010789636347,-4190.710846217421
TRIGGER_FAMILY,SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,1.0,ROBUSTNESS_2023,7,7,5320.600047347956,140.5623510299505,-5180.037696318005
TRIGGER_FAMILY,,CONTROL_NO_RD37_EXIT,D2,2.0,ROBUSTNESS_2022,45,0,-15661.21679979741,-15661.21679979741,0.0
TRIGGER_FAMILY,,RD37_DOWNSIDE_STRESS_SHADOW,D2,2.0,ROBUSTNESS_2022,2,0,-669.155024087819,-669.155024087819,0.0
TRIGGER_FAMILY,SELL_FLOW_IMPULSE,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,2.0,ROBUSTNESS_2022,45,45,-15661.21679979741,-3778.531843201903,11882.684956595507
TRIGGER_FAMILY,FAILED_INTRAHOUR_RECOVERY,RD37_FAILED_RECOVERY_SHADOW,D2,2.0,ROBUSTNESS_2022,45,45,-15661.21679979741,2711.9374269023015,18373.154226699713
TRIGGER_FAMILY,SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2022,9,9,-2874.551556339008,-1539.0241647415846,1335.5273915974228
TRIGGER_FAMILY,SELL_FLOW_IMPULSE,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2022,27,27,-16587.981399364446,-1510.222438739258,15077.758960625184
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS,RD37_DOWNSIDE_STRESS_SHADOW,D2,2.0,ROBUSTNESS_2022,43,43,-14992.061775709592,3986.451157389238,18978.51293309883
TRIGGER_FAMILY,FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2022,2,2,1713.425893539893,165.40669073178796,-1548.019202808105
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2022,3,3,789.5727283202698,-258.5967180885363,-1048.169446408806
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2022,2,2,2070.232385389807,170.1811952603822,-1900.0511901294249
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2022,2,2,-771.9148513439287,-127.06219588995762,644.852655453971
TRIGGER_FAMILY,,CONTROL_NO_RD37_EXIT,D2,2.0,ROBUSTNESS_2023,127,0,49219.50291574712,49219.50291574712,0.0
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS,RD37_DOWNSIDE_STRESS_SHADOW,D2,2.0,ROBUSTNESS_2023,122,122,47938.06851267951,3660.920373960054,-44277.14813871944
TRIGGER_FAMILY,SELL_FLOW_IMPULSE,RD37_SELL_FLOW_IMPULSE_SHADOW,D2,2.0,ROBUSTNESS_2023,127,127,49219.50291574712,-10482.774784776511,-59702.277700523606
TRIGGER_FAMILY,FAILED_INTRAHOUR_RECOVERY,RD37_FAILED_RECOVERY_SHADOW,D2,2.0,ROBUSTNESS_2023,127,127,49219.50291574712,6485.7398770149,-42733.76303873221
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|SELL_FLOW_IMPULSE,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2023,6,6,4459.270539279499,-1127.2489108043126,-5586.519450083812
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2023,17,17,2410.583428542056,1718.1742238932545,-692.4092046488017
TRIGGER_FAMILY,SELL_FLOW_IMPULSE,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2023,78,78,29515.483662975468,-7871.325322184936,-37386.80898516039
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2023,11,11,6470.9219989980065,190.0194638715477,-6280.90253512646
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2023,3,3,-2510.0347328933194,-393.92996791166365,2116.104764981656
TRIGGER_FAMILY,,RD37_DOWNSIDE_STRESS_SHADOW,D2,2.0,ROBUSTNESS_2023,5,0,1281.4344030676175,1281.4344030676175,0.0
TRIGGER_FAMILY,FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2023,5,5,4135.655819328288,217.66383754909873,-3917.991981779189
TRIGGER_FAMILY,SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,D2,2.0,ROBUSTNESS_2023,7,7,4737.622199517121,-209.01370323298232,-4946.635902750104
TRIGGER_FAMILY,,CONTROL_NO_RD37_EXIT,E2,1.0,ROBUSTNESS_2022,45,0,-13994.924720618568,-13994.924720618568,0.0
TRIGGER_FAMILY,,RD37_DOWNSIDE_STRESS_SHADOW,E2,1.0,ROBUSTNESS_2022,2,0,-624.8631055817365,-624.8631055817365,0.0
TRIGGER_FAMILY,SELL_FLOW_IMPULSE,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,1.0,ROBUSTNESS_2022,45,45,-13994.924720618568,-1993.0809416059408,12001.84377901263
TRIGGER_FAMILY,FAILED_INTRAHOUR_RECOVERY,RD37_FAILED_RECOVERY_SHADOW,E2,1.0,ROBUSTNESS_2022,45,45,-13994.924720618568,4576.312768970772,18571.237489589344
TRIGGER_FAMILY,SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2022,9,9,-2520.4925120581643,-1206.7780906833182,1313.714421374846
TRIGGER_FAMILY,SELL_FLOW_IMPULSE,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2022,27,27,-15660.398434370754,-433.57693956031835,15226.821494810436
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS,RD37_DOWNSIDE_STRESS_SHADOW,E2,1.0,ROBUSTNESS_2022,43,43,-13370.061615036831,5784.205495297349,19154.26711033418
TRIGGER_FAMILY,FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2022,2,2,1804.0258788547558,252.3024563721334,-1551.7234224826223
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2022,3,3,911.070017317046,-136.24121097184172,-1047.3112282888878
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2022,2,2,2159.9440432542688,255.46660936983554,-1904.4774338844331
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2022,2,2,-689.0737136157217,-39.990264661331054,649.0834489543906
TRIGGER_FAMILY,,CONTROL_NO_RD37_EXIT,E2,1.0,ROBUSTNESS_2023,126,0,43814.00539705993,43814.00539705993,0.0
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS,RD37_DOWNSIDE_STRESS_SHADOW,E2,1.0,ROBUSTNESS_2023,121,121,42277.03482769384,8618.340477105658,-33658.694350588186
TRIGGER_FAMILY,SELL_FLOW_IMPULSE,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,1.0,ROBUSTNESS_2023,126,126,43814.00539705993,-5425.779792988568,-49239.785190048504
TRIGGER_FAMILY,FAILED_INTRAHOUR_RECOVERY,RD37_FAILED_RECOVERY_SHADOW,E2,1.0,ROBUSTNESS_2023,126,126,43814.00539705993,12566.30341046753,-31247.7019865924
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|SELL_FLOW_IMPULSE,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2023,7,7,4111.794822468562,-1004.9946623498745,-5116.789484818437
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2023,18,18,-478.27739905569524,2126.513659502666,2604.791058558362
TRIGGER_FAMILY,SELL_FLOW_IMPULSE,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2023,75,75,29604.724183727696,-3072.2784311069113,-32677.002614834604
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2023,11,11,6793.631821195542,690.8350298166849,-6102.796791378856
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2023,3,3,-2442.7944659705804,-292.8239240684678,2149.970541902112
TRIGGER_FAMILY,,RD37_DOWNSIDE_STRESS_SHADOW,E2,1.0,ROBUSTNESS_2023,5,0,1536.970569366103,1536.970569366103,0.0
TRIGGER_FAMILY,FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2023,4,4,385.3861058631133,214.71368657738714,-170.6724192857262
TRIGGER_FAMILY,SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,1.0,ROBUSTNESS_2023,8,8,5839.540328831302,-1179.312016231525,-7018.852345062827
TRIGGER_FAMILY,,CONTROL_NO_RD37_EXIT,E2,2.0,ROBUSTNESS_2022,45,0,-15661.21679979741,-15661.21679979741,0.0
TRIGGER_FAMILY,,RD37_DOWNSIDE_STRESS_SHADOW,E2,2.0,ROBUSTNESS_2022,2,0,-669.155024087819,-669.155024087819,0.0
TRIGGER_FAMILY,SELL_FLOW_IMPULSE,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,2.0,ROBUSTNESS_2022,45,45,-15661.21679979741,-3778.531843201903,11882.684956595507
TRIGGER_FAMILY,FAILED_INTRAHOUR_RECOVERY,RD37_FAILED_RECOVERY_SHADOW,E2,2.0,ROBUSTNESS_2022,45,45,-15661.21679979741,2711.9374269023015,18373.154226699713
TRIGGER_FAMILY,SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2022,9,9,-2874.551556339008,-1539.0241647415846,1335.5273915974228
TRIGGER_FAMILY,SELL_FLOW_IMPULSE,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2022,27,27,-16587.981399364446,-1510.222438739258,15077.758960625184
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS,RD37_DOWNSIDE_STRESS_SHADOW,E2,2.0,ROBUSTNESS_2022,43,43,-14992.061775709592,3986.451157389238,18978.51293309883
TRIGGER_FAMILY,FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2022,2,2,1713.425893539893,165.40669073178796,-1548.019202808105
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2022,3,3,789.5727283202698,-258.5967180885363,-1048.169446408806
