order_id,signal_id,created_at,symbol,side,reason,stop_loss,status,rejection_reason
BTC_USDT-ORD-000001,BTC_USDT-SIG-000001,2020-06-02T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,9295.528571428571,ACCEPTED,
BTC_USDT-ORD-000002,BTC_USDT-SIG-000002,2020-07-23T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,9192.542857142857,ACCEPTED,
BTC_USDT-ORD-000003,BTC_USDT-SIG-000003,2020-08-28T00:00:00Z,BTC/USDT,sell,rsi_failure_below_45,,ACCEPTED,
BTC_USDT-ORD-000004,BTC_USDT-SIG-000004,2020-10-13T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,10970.885714285714,ACCEPTED,
BTC_USDT-ORD-000005,BTC_USDT-SIG-000005,2021-01-22T00:00:00Z,BTC/USDT,sell,rsi_failure_below_45,,ACCEPTED,
BTC_USDT-ORD-000006,BTC_USDT-SIG-000006,2021-04-14T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,58660.7,ACCEPTED,
BTC_USDT-ORD-000007,BTC_USDT-SIG-000007,2021-10-05T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,43811.28571428571,ACCEPTED,
BTC_USDT-ORD-000008,BTC_USDT-SIG-000008,2021-11-04T00:00:00Z,BTC/USDT,sell,rsi_failure_below_45,,ACCEPTED,
BTC_USDT-ORD-000009,BTC_USDT-SIG-000009,2021-11-09T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,61704.2,ACCEPTED,
BTC_USDT-ORD-000010,BTC_USDT-SIG-000010,2023-03-15T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,22396.714285714283,ACCEPTED,
BTC_USDT-ORD-000011,BTC_USDT-SIG-000011,2023-04-22T00:00:00Z,BTC/USDT,sell,trailing_stop_close,,ACCEPTED,
BTC_USDT-ORD-000012,BTC_USDT-SIG-000012,2023-06-21T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,26516.714285714286,ACCEPTED,
BTC_USDT-ORD-000013,BTC_USDT-SIG-000013,2023-07-18T00:00:00Z,BTC/USDT,sell,rsi_failure_below_45,,ACCEPTED,
BTC_USDT-ORD-000014,BTC_USDT-SIG-000014,2023-12-02T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,36520.514285714286,ACCEPTED,
BTC_USDT-ORD-000015,BTC_USDT-SIG-000015,2023-12-20T00:00:00Z,BTC/USDT,sell,rsi_failure_below_45,,ACCEPTED,
BTC_USDT-ORD-000016,BTC_USDT-SIG-000016,2024-01-03T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,42113.171428571426,ACCEPTED,
BTC_USDT-ORD-000017,BTC_USDT-SIG-000017,2024-01-09T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,43051.04285714285,ACCEPTED,
BTC_USDT-ORD-000018,BTC_USDT-SIG-000018,2024-02-27T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,51200.614285714284,ACCEPTED,
BTC_USDT-ORD-000019,BTC_USDT-SIG-000019,2024-03-20T00:00:00Z,BTC/USDT,sell,trailing_stop_close,,ACCEPTED,
BTC_USDT-ORD-000020,BTC_USDT-SIG-000020,2024-05-16T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,61035.08571428571,ACCEPTED,
BTC_USDT-ORD-000021,BTC_USDT-SIG-000021,2024-06-04T00:00:00Z,BTC/USDT,sell,rsi_failure_below_45,,ACCEPTED,
BTC_USDT-ORD-000022,BTC_USDT-SIG-000022,2024-07-16T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,59231.74285714285,ACCEPTED,
BTC_USDT-ORD-000023,BTC_USDT-SIG-000023,2024-08-03T00:00:00Z,BTC/USDT,sell,momentum_failure_close_below_ema50,,ACCEPTED,
BTC_USDT-ORD-000024,BTC_USDT-SIG-000024,2024-08-24T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,58655.44285714286,ACCEPTED,
BTC_USDT-ORD-000025,BTC_USDT-SIG-000025,2024-09-19T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,57090.15714285714,ACCEPTED,
BTC_USDT-ORD-000026,BTC_USDT-SIG-000026,2024-10-02T00:00:00Z,BTC/USDT,sell,momentum_failure_close_below_ema50,,ACCEPTED,
BTC_USDT-ORD-000027,BTC_USDT-SIG-000027,2024-10-29T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,66159.4857142857,ACCEPTED,
BTC_USDT-ORD-000028,BTC_USDT-SIG-000028,2024-12-23T00:00:00Z,BTC/USDT,sell,rsi_failure_below_45,,ACCEPTED,
RISK-ORD-000001,,2020-06-03T00:00:00Z,BTC/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000002,,2021-04-19T00:00:00Z,BTC/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000003,,2021-11-17T00:00:00Z,BTC/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000004,,2024-01-04T00:00:00Z,BTC/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000005,,2024-01-13T00:00:00Z,BTC/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000006,,2024-08-28T00:00:00Z,BTC/USDT,sell,stop_loss,,ACCEPTED,
