trade_id,symbol,entry_timestamp,exit_timestamp,entry_price,exit_price,quantity,entry_fee,exit_fee,gross_pnl,net_pnl,holding_bars,exit_reason
TRADE-000001,BTC/USDT,2020-01-30T00:00:00Z,2020-02-27T00:00:00Z,9380.18775,9313.940700000001,1.4666399388997826,13.75735798852849,13.6601974191642,-97.1605693642881,-124.57812477198078,28,rsi_failure_below_45
TRADE-000002,BTC/USDT,2020-06-03T00:00:00Z,2020-06-03T00:00:00Z,10206.20055,9290.880807142858,1.096722247146581,11.193367202024671,10.189515676780754,-1003.8515252439155,-1025.2344081227209,0,stop_loss
TRADE-000003,BTC/USDT,2020-07-24T00:00:00Z,2020-08-23T00:00:00Z,9520.85805,11523.53535,2.5956218165416636,24.712546866776325,29.910739758149077,5198.1928913727525,5143.569604747827,30,time_stop_30_bars
TRADE-000004,BTC/USDT,2020-10-14T00:00:00Z,2020-11-13T00:00:00Z,11536.3653,15678.65675,1.839036451519173,21.21579630474092,28.833621274107134,7617.824969366211,7567.775551787363,30,time_stop_30_bars
TRADE-000005,BTC/USDT,2020-12-02T00:00:00Z,2021-01-01T00:00:00Z,19703.6469,28853.765900000002,0.43934642584732253,8.656726841672677,12.676798920400355,4020.072078727678,3998.7385529656053,30,time_stop_30_bars
TRADE-000006,BTC/USDT,2021-04-15T00:00:00Z,2021-04-19T00:00:00Z,63610.489349999996,58631.36965,0.2334650285200644,14.850824710273002,13.68837438750769,-1162.4503227653136,-1190.9895218630943,4,stop_loss
TRADE-000007,BTC/USDT,2021-10-06T00:00:00Z,2021-11-05T00:00:00Z,49248.31184999999,62862.453050000004,0.2103526427866213,10.359512550427176,13.223283131117403,2863.770580690227,2840.187785008682,30,rsi_failure_below_45
TRADE-000008,BTC/USDT,2021-11-10T00:00:00Z,2021-11-17T00:00:00Z,67543.15469999998,61673.3479,0.20073707617521325,13.55841539012811,12.380127535382728,-1178.2878547453815,-1204.2263976708925,7,stop_loss
TRADE-000009,BTC/USDT,2023-02-17T00:00:00Z,2023-02-26T00:00:00Z,24339.763799999997,22805.834235714286,0.7619287181980374,18.54516503337699,17.376420046654705,-1168.7449867222854,-1204.666571802317,9,stop_loss
TRADE-000010,BTC/USDT,2023-03-16T00:00:00Z,2023-04-15T00:00:00Z,24688.838249999997,30357.4137,0.5008480268040535,12.36535592159694,15.204450750519342,2839.0948289224016,2811.5250222502855,30,time_stop_30_bars
TRADE-000011,BTC/USDT,2023-06-22T00:00:00Z,2023-07-19T00:00:00Z,28319.45265,30126.1294,0.652408046683632,18.475838786536105,19.65452923599234,1178.690449456234,1140.5600814337056,27,rsi_failure_below_45
TRADE-000012,BTC/USDT,2023-12-03T00:00:00Z,2023-12-21T00:00:00Z,38700.140400000004,42247.66560000001,0.5448304220418037,21.08501382720906,23.017813479128996,1932.799651919936,1888.696824613598,18,rsi_failure_below_45
TRADE-000013,BTC/USDT,2024-01-04T00:00:00Z,2024-01-04T00:00:00Z,44967.6726,42092.11484285714,0.42263551896950013,19.004935646151573,17.789622801134726,-1215.3128450168438,-1252.1074034641301,0,stop_loss
TRADE-000014,BTC/USDT,2024-01-10T00:00:00Z,2024-01-13T00:00:00Z,46972.67459999999,43029.51733571428,0.30443769028687473,14.300252561820944,13.09980687184389,-1200.4456899770544,-1227.8457494107192,3,stop_loss
TRADE-000015,BTC/USDT,2024-02-28T00:00:00Z,2024-03-21T00:00:00Z,54499.43609999999,61900.83410000001,0.35819274849583427,19.521302808132088,22.172429900463662,2651.1270923315765,2609.433359622981,22,trailing_stop_close
TRADE-000016,BTC/USDT,2024-05-17T00:00:00Z,2024-06-05T00:00:00Z,66243.9054,68774.3956,0.23185835926812806,15.35920321755709,15.945918523473168,586.7153059160772,555.4101841750469,19,rsi_failure_below_45
TRADE-000017,BTC/USDT,2024-07-17T00:00:00Z,2024-08-04T00:00:00Z,64752.05984999999,61463.053100000005,0.21978130775186644,14.231292393460123,13.508430188740409,-722.862204719713,-750.6019273019134,18,momentum_failure_close_below_ema50
TRADE-000018,BTC/USDT,2024-08-25T00:00:00Z,2024-08-28T00:00:00Z,64073.0205,58626.11513571429,0.22256376338449252,14.260332573891738,13.048048817217131,-1212.283756674608,-1239.5921380657167,3,stop_loss
TRADE-000019,BTC/USDT,2024-09-20T00:00:00Z,2024-10-03T00:00:00Z,61785.77745,60784.1927,0.2541433227524819,15.702442779988369,15.447896703605155,-254.54607638321437,-285.6964158668079,13,momentum_failure_close_below_ema50
TRADE-000020,BTC/USDT,2024-10-30T00:00:00Z,2024-11-29T00:00:00Z,69996.48075,95806.37285000001,0.31026977413355555,21.71779227244627,29.725821664724716,8008.029392278443,7956.585778341272,30,time_stop_30_bars
TRADE-000021,BTC/USDT,2024-12-18T00:00:00Z,2024-12-20T00:00:00Z,106113.33015,96759.16764285715,0.1364820944628025,14.482569549294848,13.205893858374571,-1276.6756909202747,-1304.364154327944,2,stop_loss
